area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,daily,2025-09-02,81713.11,81713.11,66741.6840008927,66741.6840008927,14971.42599910731,14971.42599910731
Bradford city centre,daily,2025-09-03,65499.61,65499.61,53498.81154690735,53498.81154690735,12000.798453092646,12000.798453092646
Bradford city centre,daily,2025-09-04,80716.59,80716.59,65927.74578534112,65927.74578534112,14788.844214658884,14788.844214658884
Bradford city centre,daily,2025-09-05,54205.84,54205.84,44274.27917359832,44274.27917359832,9931.560826401674,9931.560826401674
Bradford city centre,daily,2025-09-06,72313.86,72313.86,59148.96189132194,59148.96189132194,13164.898108678059,13164.898108678059
Bradford city centre,daily,2025-09-07,15030.69,15030.69,12294.319650621248,12294.319650621248,2736.370349378753,2736.370349378753
Bradford city centre,daily,2025-09-08,42791.54,42791.54,34951.3002331151,34951.3002331151,7840.239766884903,7840.239766884903
Bradford city centre,daily,2025-09-09,34140.12,34140.12,27884.988110139937,27884.988110139937,6255.131889860067,6255.131889860067
Bradford city centre,daily,2025-09-10,97218.33,97218.33,79406.04708295286,79406.04708295286,17812.282917047145,17812.282917047145
Bradford city centre,daily,2025-09-11,20874.89,20874.89,17050.205431336475,17050.205431336475,3824.684568663525,3824.684568663525
Bradford city centre,daily,2025-09-12,41130.1,41130.1,33594.26825297821,33594.26825297821,7535.831747021788,7535.831747021788
Bradford city centre,daily,2025-09-13,94868.2,94868.2,77597.23442364033,77597.23442364033,17270.96557635966,17270.96557635966
Bradford city centre,daily,2025-09-14,21062.72,21062.72,17228.205251490996,17228.205251490996,3834.514748509007,3834.514748509007
Bradford city centre,daily,2025-09-15,29838,29838,24371.099903291357,24371.099903291357,5466.900096708642,5466.900096708642
Bradford city centre,daily,2025-09-16,67950.6,67950.6,55500.73265931329,55500.73265931329,12449.867340686718,12449.867340686718
Bradford city centre,daily,2025-09-17,98704.81,98704.81,80620.17512719994,80620.17512719994,18084.63487280006,18084.63487280006
Bradford city centre,daily,2025-09-18,82633.56,82633.56,67493.48971528321,67493.48971528321,15140.070284716783,15140.070284716783
Bradford city centre,daily,2025-09-19,97189.12,97189.12,79382.18892127395,79382.18892127395,17806.931078726047,17806.931078726047
Bradford city centre,daily,2025-09-20,73945.41,73945.41,60483.484606245285,60483.484606245285,13461.92539375472,13461.92539375472
Bradford city centre,daily,2025-09-21,120802.09,120802.09,98809.80240581879,98809.80240581879,21992.28759418121,21992.28759418121
Bradford city centre,daily,2025-09-22,93000.03,93000.03,75960.62142700895,75960.62142700895,17039.40857299104,17039.40857299104
Bradford city centre,daily,2025-09-23,92599.5,92599.5,75633.47628845192,75633.47628845192,16966.02371154809,16966.02371154809
Bradford city centre,daily,2025-09-24,79198.72,79198.72,64687.97899768079,64687.97899768079,14510.741002319213,14510.741002319213
Bradford city centre,daily,2025-09-25,73973.76,73973.76,60420.33297077881,60420.33297077881,13553.42702922119,13553.42702922119
Bradford city centre,daily,2025-09-26,106370.87,106370.87,86881.66430625436,86881.66430625436,19489.20569374564,19489.20569374564
Bradford city centre,daily,2025-09-27,78892.03,78892.03,64529.56149760263,64529.56149760263,14362.468502397365,14362.468502397365
Bradford city centre,daily,2025-09-28,26605.37,26605.37,21761.80356344579,21761.80356344579,4843.566436554209,4843.566436554209
Bradford city centre,daily,2025-09-29,28600.21,28600.21,23360.09702946285,23360.09702946285,5240.1129705371495,5240.1129705371495
Bradford city centre,daily,2025-09-30,81702.31,81702.31,66732.86277028221,66732.86277028221,14969.44722971779,14969.44722971779
Bradford city centre,daily,2025-10-01,76324.64,76324.64,62340.48617610925,62340.48617610925,13984.153823890752,13984.153823890752
