area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Lister Park,daily,18/09/2025,14484.73,14484.73,3922.568476,3922.568476,10562.16152,10562.16152
Lister Park,daily,17/09/2025,29085.43,29085.43,7876.542458,7876.542458,21208.88754,21208.88754
Lister Park,daily,16/09/2025,42505.52,42505.52,11510.79881,11510.79881,30994.72119,30994.72119
Lister Park,daily,15/09/2025,43859.89,43859.89,11877.57189,11877.57189,31982.31811,31982.31811
Lister Park,weekly,15/09/2025,220013.39,31430.48,64524.01763,9217.715547,155489.3724,22212.76445
Lister Park,daily,14/09/2025,21110.66,21110.66,7501.907316,7501.907316,13608.75268,13608.75268
Lister Park,daily,13/09/2025,15571.97,15571.97,5533.672356,5533.672356,10038.29764,10038.29764
Lister Park,daily,12/09/2025,21918.89,21918.89,5935.792172,5935.792172,15983.09783,15983.09783
Lister Park,daily,11/09/2025,17347,17347,4697.691663,4697.691663,12649.30834,12649.30834
Lister Park,daily,10/09/2025,40015.2,40015.2,10836.40234,10836.40234,29178.79766,29178.79766
Lister Park,daily,09/09/2025,26227.76,26227.76,7102.664984,7102.664984,19125.09502,19125.09502
Lister Park,daily,08/09/2025,34068.35,34068.35,9225.952831,9225.952831,24842.39717,24842.39717
Lister Park,weekly,08/09/2025,196673.77,28096.25,57679.134,8239.875447,138994.636,19856.37455
Lister Park,daily,07/09/2025,11486.43,11486.43,4081.830376,4081.830376,7404.599624,7404.599624
Lister Park,daily,06/09/2025,36700.62,36700.62,13041.97262,13041.97262,23658.64738,23658.64738
Lister Park,daily,05/09/2025,20147.07,20147.07,5455.970644,5455.970644,14691.09936,14691.09936
Lister Park,daily,04/09/2025,20272.64,20272.64,5489.975898,5489.975898,14782.6641,14782.6641
Lister Park,daily,03/09/2025,24710.29,24710.29,6691.723255,6691.723255,18018.56674,18018.56674
Lister Park,daily,02/09/2025,46636.94,46636.94,12629.61689,12629.61689,34007.32311,34007.32311
Lister Park,daily,01/09/2025,12150.29,12150.29,3290.385429,3290.385429,8859.904571,8859.904571
Lister Park,weekly,01/09/2025,195644.04,27949.15,57377.14185,8196.734968,138266.8982,19752.41503
Lister Park,monthly,01/09/2025,859778.95,28659.3,252150.072,8405.002888,607628.878,20254.29711
Lister Park,daily,31/08/2025,15795.19,15795.19,5612.99606,5612.99606,10182.19394,10182.19394
Lister Park,daily,30/08/2025,13508.47,13508.47,4800.384731,4800.384731,8708.085269,8708.085269
Lister Park,daily,29/08/2025,43750.53,43750.53,11847.95642,11847.95642,31902.57358,31902.57358
Lister Park,daily,28/08/2025,18934.65,18934.65,5127.638637,5127.638637,13807.01136,13807.01136
Lister Park,daily,27/08/2025,31328.48,31328.48,8483.97644,8483.97644,22844.50356,22844.50356
Lister Park,daily,26/08/2025,26431.81,26431.81,7157.923183,7157.923183,19273.88682,19273.88682
Lister Park,daily,25/08/2025,26545.05,26545.05,7188.589385,7188.589385,19356.46061,19356.46061
Lister Park,weekly,25/08/2025,196091.18,28013.03,57508.276,8215.469257,138582.904,19797.56074
Lister Park,daily,24/08/2025,20519.51,20519.51,7291.835603,7291.835603,13227.6744,13227.6744
Lister Park,daily,23/08/2025,15783.25,15783.25,5608.753049,5608.753049,10174.49695,10174.49695
Lister Park,daily,22/08/2025,30735.37,30735.37,8323.35801,8323.35801,22412.01199,22412.01199
Lister Park,daily,21/08/2025,17116.14,17116.14,4635.173123,4635.173123,12480.96688,12480.96688
Lister Park,daily,20/08/2025,25465.09,25465.09,6896.128494,6896.128494,18568.96151,18568.96151
Lister Park,daily,19/08/2025,26364.32,26364.32,7139.646409,7139.646409,19224.67359,19224.67359
Lister Park,daily,18/08/2025,12350.51,12350.51,3344.606437,3344.606437,9005.903563,9005.903563
Lister Park,weekly,18/08/2025,186514.83,26644.98,54699.78977,7814.256938,131815.0402,18830.72306
Lister Park,daily,17/08/2025,29110.03,29110.03,10344.57222,10344.57222,18765.45778,18765.45778
Lister Park,daily,16/08/2025,12137.8,12137.8,4313.301935,4313.301935,7824.498065,7824.498065
Lister Park,daily,15/08/2025,50457.15,50457.15,13664.15708,13664.15708,36792.99292,36792.99292
Lister Park,daily,14/08/2025,37449.98,37449.98,10141.72242,10141.72242,27308.25758,27308.25758
Lister Park,daily,13/08/2025,35098.45,35098.45,9504.911278,9504.911278,25593.53872,25593.53872
Lister Park,daily,12/08/2025,9034.61,9034.61,2446.637002,2446.637002,6587.972998,6587.972998
Lister Park,daily,11/08/2025,45337.15,45337.15,12277.62446,12277.62446,33059.52554,33059.52554
Lister Park,weekly,11/08/2025,207120.57,29588.65,60742.89983,8677.556281,146377.6702,20911.09372
Lister Park,daily,10/08/2025,25764.15,25764.15,9155.576631,9155.576631,16608.57337,16608.57337
Lister Park,daily,09/08/2025,13703.48,13703.48,4869.683698,4869.683698,8833.796302,8833.796302
Lister Park,daily,08/08/2025,11905.26,11905.26,3224.029552,3224.029552,8681.230448,8681.230448
Lister Park,daily,07/08/2025,11612.62,11612.62,3144.780547,3144.780547,8467.839453,8467.839453
Lister Park,daily,06/08/2025,24660.03,24660.03,6678.112488,6678.112488,17981.91751,17981.91751
Lister Park,daily,05/08/2025,16723.4,16723.4,4528.816323,4528.816323,12194.58368,12194.58368
Lister Park,daily,04/08/2025,13723.42,13723.42,3716.400283,3716.400283,10007.01972,10007.01972
Lister Park,weekly,04/08/2025,175692.36,25098.91,51525.85001,7360.836135,124166.51,17738.07386
Lister Park,daily,03/08/2025,23625.6,23625.6,8395.619155,8395.619155,15229.98084,15229.98084
Lister Park,daily,02/08/2025,26363.01,26363.01,9368.388178,9368.388178,16994.62182,16994.62182
Lister Park,daily,01/08/2025,27232.55,27232.55,7374.769302,7374.769302,19857.7807,19857.7807
Lister Park,monthly,01/08/2025,848538.84,27372.22,248853.6496,8027.536896,599685.1904,19344.6831
Lister Park,daily,31/07/2025,11239.67,11239.67,3043.78302,3043.78302,8195.88698,8195.88698
Lister Park,daily,30/07/2025,11909.04,11909.04,3225.053203,3225.053203,8683.986797,8683.986797
Lister Park,daily,29/07/2025,10973.76,10973.76,2971.77269,2971.77269,8001.98731,8001.98731
Lister Park,daily,28/07/2025,31542.53,31542.53,8541.94271,8541.94271,23000.58729,23000.58729
Lister Park,weekly,28/07/2025,182581.19,26083.03,53546.15881,7649.452097,129035.0312,18433.5779
Lister Park,daily,27/07/2025,15750.4,15750.4,5597.079437,5597.079437,10153.32056,10153.32056
Lister Park,daily,26/07/2025,13737.43,13737.43,4881.748208,4881.748208,8855.681792,8855.681792
Lister Park,daily,25/07/2025,14628.83,14628.83,3961.591787,3961.591787,10667.23821,10667.23821
Lister Park,daily,24/07/2025,14640.84,14640.84,3964.844181,3964.844181,10675.99582,10675.99582
Lister Park,daily,23/07/2025,34711.69,34711.69,9400.173904,9400.173904,25311.5161,25311.5161
Lister Park,daily,22/07/2025,22810.39,22810.39,6177.216748,6177.216748,16633.17325,16633.17325
Lister Park,daily,21/07/2025,13493.04,13493.04,3654.011732,3654.011732,9839.028268,9839.028268
Lister Park,weekly,21/07/2025,177982.14,25426.02,52197.38098,7456.768712,125784.759,17969.25129
Lister Park,daily,20/07/2025,39628.22,39628.22,14082.32777,14082.32777,25545.89223,25545.89223
Lister Park,daily,19/07/2025,31972.32,31972.32,11361.71874,11361.71874,20610.60126,20610.60126
Lister Park,daily,18/07/2025,11953.04,11953.04,3236.968718,3236.968718,8716.071282,8716.071282
Lister Park,daily,17/07/2025,10802.24,10802.24,2925.323848,2925.323848,7876.916152,7876.916152
Lister Park,daily,16/07/2025,10951.42,10951.42,2965.722859,2965.722859,7985.697141,7985.697141
Lister Park,daily,15/07/2025,6622.09,6622.09,1793.309332,1793.309332,4828.780668,4828.780668
Lister Park,daily,14/07/2025,9032.18,9032.18,2445.97894,2445.97894,6586.20106,6586.20106
Lister Park,weekly,14/07/2025,175165.57,25023.65,51371.35666,7338.764399,123794.2133,17684.8856
Lister Park,daily,13/07/2025,11551.66,11551.66,4105.010581,4105.010581,7446.649419,7446.649419
Lister Park,daily,12/07/2025,14558.68,14558.68,5173.588509,5173.588509,9385.091491,9385.091491
Lister Park,daily,11/07/2025,16403.69,16403.69,4442.236568,4442.236568,11961.45343,11961.45343
Lister Park,daily,10/07/2025,15916.12,15916.12,4310.199125,4310.199125,11605.92087,11605.92087
Lister Park,daily,09/07/2025,13143.55,13143.55,3559.36734,3559.36734,9584.18266,9584.18266
Lister Park,daily,08/07/2025,7410.39,7410.39,2006.78661,2006.78661,5403.60339,5403.60339
Lister Park,daily,07/07/2025,8959.53,8959.53,2426.304801,2426.304801,6533.225199,6533.225199
Lister Park,weekly,07/07/2025,166583.83,23797.69,48854.56282,6979.22326,117729.2672,16818.46674
Lister Park,daily,06/07/2025,17327.49,17327.49,6157.515871,6157.515871,11169.97413,11169.97413
Lister Park,daily,05/07/2025,13644.25,13644.25,4848.63566,4848.63566,8795.61434,8795.61434
Lister Park,daily,04/07/2025,14452.8,14452.8,3913.921604,3913.921604,10538.8784,10538.8784
Lister Park,daily,03/07/2025,12062.74,12062.74,3266.676262,3266.676262,8796.063738,8796.063738
Lister Park,daily,02/07/2025,11123.38,11123.38,3012.290856,3012.290856,8111.089144,8111.089144
Lister Park,daily,01/07/2025,7878.66,7878.66,2133.597475,2133.597475,5745.062525,5745.062525
Lister Park,monthly,01/07/2025,763809.6,24639.02,224004.8394,7225.962751,539804.7606,17413.05725
Lister Park,daily,30/06/2025,13312.91,13312.91,3605.231239,3605.231239,9707.678761,9707.678761
Lister Park,weekly,30/06/2025,169037.24,24148.18,49574.08208,7082.012563,119463.1579,17066.16744
Lister Park,daily,29/06/2025,14131.68,14131.68,5021.84932,5021.84932,9109.83068,9109.83068
Lister Park,daily,28/06/2025,9767.66,9767.66,3471.046382,3471.046382,6296.613618,6296.613618
Lister Park,daily,27/06/2025,22914.27,22914.27,6205.348195,6205.348195,16708.92181,16708.92181
Lister Park,daily,26/06/2025,26851.52,26851.52,7271.583653,7271.583653,19579.93635,19579.93635
Lister Park,daily,25/06/2025,7498.47,7498.47,2030.639304,2030.639304,5467.830696,5467.830696
Lister Park,daily,24/06/2025,7996.08,7996.08,2165.39565,2165.39565,5830.68435,5830.68435
Lister Park,daily,23/06/2025,9091.57,9091.57,2462.062177,2462.062177,6629.507823,6629.507823
Lister Park,weekly,23/06/2025,173384.82,24769.26,50849.11051,7264.158645,122535.7095,17505.10136
Lister Park,daily,22/06/2025,18036.69,18036.69,6409.537961,6409.537961,11627.15204,11627.15204
Lister Park,daily,21/06/2025,15422.8,15422.8,5480.663141,5480.663141,9942.136859,9942.136859
Lister Park,daily,20/06/2025,14930.55,14930.55,4043.299721,4043.299721,10887.25028,10887.25028
Lister Park,daily,19/06/2025,14450,14450,3913.163344,3913.163344,10536.83666,10536.83666
Lister Park,daily,18/06/2025,10458.26,10458.26,2832.171604,2832.171604,7626.088396,7626.088396
Lister Park,daily,17/06/2025,10967.81,10967.81,2970.161388,2970.161388,7997.648612,7997.648612
Lister Park,daily,16/06/2025,12295.61,12295.61,3329.739124,3329.739124,8965.870876,8965.870876
Lister Park,weekly,16/06/2025,175408.14,25058.31,51442.49592,7348.929246,123965.6441,17709.38075
Lister Park,daily,15/06/2025,35966.55,35966.55,12781.1127,12781.1127,23185.4373,23185.4373
Lister Park,daily,14/06/2025,10003.6,10003.6,3554.890279,3554.890279,6448.709721,6448.709721
Lister Park,daily,13/06/2025,19846.79,19846.79,5374.652673,5374.652673,14472.13733,14472.13733
Lister Park,daily,12/06/2025,10083.38,10083.38,2730.651418,2730.651418,7352.728582,7352.728582
Lister Park,daily,11/06/2025,8412.25,8412.25,2278.097463,2278.097463,6134.152537,6134.152537
