area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Painting the sky - Roberts part,daily,2025-01-20,17198.73,17198.73,11392.21707969428,11392.21707969428,5806.5129203057195,5806.5129203057195
Painting the sky - Roberts part,daily,2025-01-21,8233.6,8233.6,5453.830518147028,5453.830518147028,2779.7694818529726,2779.7694818529726
Painting the sky - Roberts part,daily,2025-01-22,7978.99,7978.99,5285.180135783855,5285.180135783855,2693.809864216145,2693.809864216145
Painting the sky - Roberts part,daily,2025-01-23,15717.66,15717.66,10411.175401022494,10411.175401022494,5306.484598977506,5306.484598977506
Painting the sky - Roberts part,daily,2025-01-24,7087.83,7087.83,4694.887237834974,4694.887237834974,2392.9427621650257,2392.9427621650257
Painting the sky - Roberts part,daily,2025-01-25,7522.36,7522.36,6236.49674011693,6236.49674011693,1285.8632598830702,1285.8632598830702
Painting the sky - Roberts part,daily,2025-01-26,10039.34,10039.34,8323.227176434722,8323.227176434722,1716.1128235652777,1716.1128235652777
Painting the sky - Roberts part,daily,2025-01-27,7849.18,7849.18,5199.1956648889045,5199.1956648889045,2649.9843351110953,2649.9843351110953
Painting the sky - Roberts part,daily,2025-01-28,7153.73,7153.73,4738.538548458017,4738.538548458017,2415.191451541982,2415.191451541982
Painting the sky - Roberts part,daily,2025-01-29,6911.35,6911.35,4577.989160463887,4577.989160463887,2333.3608395361134,2333.3608395361134
Painting the sky - Roberts part,daily,2025-01-30,6305.04,6305.04,4176.377231118555,4176.377231118555,2128.662768881445,2128.662768881445
Painting the sky - Roberts part,daily,2025-01-31,5958.16,5958.16,3946.6083900120107,3946.6083900120107,2011.551609987989,2011.551609987989
Painting the sky - Roberts part,daily,2025-02-01,8045.17,8045.17,6669.938221340978,6669.938221340978,1375.231778659022,1375.231778659022
Painting the sky - Roberts part,daily,2025-02-02,16603.9,16603.9,13765.64910789001,13765.64910789001,2838.250892109991,2838.250892109991
Painting the sky - Roberts part,daily,2025-02-03,6565.41,6565.41,4348.842963241799,4348.842963241799,2216.567036758201,2216.567036758201
Painting the sky - Roberts part,daily,2025-02-04,14338.11,14338.11,9497.379261871973,9497.379261871973,4840.730738128027,4840.730738128027
Painting the sky - Roberts part,daily,2025-02-05,6547.63,6547.63,4337.065720406022,4337.065720406022,2210.5642795939784,2210.5642795939784
Painting the sky - Roberts part,daily,2025-02-06,10950.45,10950.45,7253.4369410030995,7253.4369410030995,3697.0130589969012,3697.0130589969012
Painting the sky - Roberts part,daily,2025-02-07,8004.73,8004.73,5302.229980024175,5302.229980024175,2702.5000199758238,2702.5000199758238
Painting the sky - Roberts part,daily,2025-02-08,3892.25,3892.25,3226.9134203521394,3226.9134203521394,665.3365796478605,665.3365796478605
Painting the sky - Roberts part,daily,2025-02-09,9481.27,9481.27,7860.552997618892,7860.552997618892,1620.7170023811088,1620.7170023811088
Painting the sky - Roberts part,daily,2025-02-10,12795.61,12795.61,8475.647142963866,8475.647142963866,4319.962857036135,4319.962857036135
Painting the sky - Roberts part,daily,2025-02-11,16245.73,16245.73,10760.962162793518,10760.962162793518,5484.767837206482,5484.767837206482
Painting the sky - Roberts part,daily,2025-02-12,12414.88,12414.88,8223.456498145788,8223.456498145788,4191.42350185421,4191.42350185421
Painting the sky - Roberts part,daily,2025-02-13,9843.11,9843.11,6519.949197371525,6519.949197371525,3323.1608026284753,3323.1608026284753
Painting the sky - Roberts part,daily,2025-02-14,5336.49,5336.49,3534.8221946398207,3534.8221946398207,1801.6678053601788,1801.6678053601788
