,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
23570,2025-01-01,93047.155,2025,1,2,1,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,5.1874995,30.1,26.587042,27122.145,Bradford - BID,1,0,0,0,0
23571,2025-01-01,58830.4,2025,1,2,1,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,5.1874995,30.1,26.587042,27122.145,Bradford - City Centre,0,1,0,0,0
23572,2025-01-01,35005.45,2025,1,2,1,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,5.1874995,30.1,26.587042,27122.145,Bradford - Lister Park,0,0,1,0,0
23573,2025-01-01,577601.0,2025,1,2,1,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,4.9307494,29.900003,30.60688,27122.145,Bradford - Local Authority,0,0,0,1,0
23574,2025-01-01,6041.47,2025,1,2,1,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,1,1,0,5.1874995,30.1,26.587042,27122.145,Bradford - Roberts Park,0,0,0,0,1
23581,2025-01-02,107165.89,2025,1,3,1,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,-0.78958327,0.0,13.379461,27203.908,Bradford - BID,1,0,0,0,0
23582,2025-01-02,60005.72,2025,1,3,1,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,-0.78958327,0.0,13.379461,27203.908,Bradford - City Centre,0,1,0,0,0
23583,2025-01-02,42658.16,2025,1,3,1,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,-0.78958327,0.0,13.379461,27203.908,Bradford - Lister Park,0,0,1,0,0
23584,2025-01-02,607459.0,2025,1,3,1,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,-1.0525833,0.0,14.288191,27203.908,Bradford - Local Authority,0,0,0,1,0
23585,2025-01-02,8499.36,2025,1,3,1,1.2246467991473532e-16,-1.0,0.3943558551133185,0.9189578116202306,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,-0.78958327,0.0,13.379461,27203.908,Bradford - Roberts Park,0,0,0,0,1
23592,2025-01-03,131643.72,2025,1,4,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,1.5083333,0.0,24.709875,27291.889,Bradford - BID,1,0,0,0,0
23593,2025-01-03,114841.68,2025,1,4,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,1.5083333,0.0,24.709875,27291.889,Bradford - City Centre,0,1,0,0,0
23594,2025-01-03,42647.6,2025,1,4,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,1.5083333,0.0,24.709875,27291.889,Bradford - Lister Park,0,0,1,0,0
23595,2025-01-03,599189.0,2025,1,4,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,1.6099167,0.0,25.5961,27291.889,Bradford - Local Authority,0,0,0,1,0
23596,2025-01-03,15773.5,2025,1,4,1,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,0,0,1,0,1.5083333,0.0,24.709875,27291.889,Bradford - Roberts Park,0,0,0,0,1
23603,2025-01-04,93822.57,2025,1,5,1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.6416666,0.2,13.619471,27385.957,Bradford - BID,1,0,0,0,0
23604,2025-01-04,84450.01,2025,1,5,1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.6416666,0.2,13.619471,27385.957,Bradford - City Centre,0,1,0,0,0
23605,2025-01-04,18083.48,2025,1,5,1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.6416666,0.2,13.619471,27385.957,Bradford - Lister Park,0,0,1,0,0
23606,2025-01-04,624713.0,2025,1,5,1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.50158316,0.5,13.985663,27385.957,Bradford - Local Authority,0,0,0,1,0
23607,2025-01-04,9041.74,2025,1,5,1,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.6416666,0.2,13.619471,27385.957,Bradford - Roberts Park,0,0,0,0,1
23614,2025-01-05,78374.855,2025,1,6,1,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.36875,31.6,21.24,27485.986,Bradford - BID,1,0,0,0,0
23615,2025-01-05,80344.6,2025,1,6,1,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.36875,31.6,21.24,27485.986,Bradford - City Centre,0,1,0,0,0
23616,2025-01-05,15732.97,2025,1,6,1,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.36875,31.6,21.24,27485.986,Bradford - Lister Park,0,0,1,0,0
23617,2025-01-05,553875.0,2025,1,6,1,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.50575,43.3,23.580687,27485.986,Bradford - Local Authority,0,0,0,1,0
23618,2025-01-05,7598.31,2025,1,6,1,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,0.1182731709213658,0.9929810960135168,0.4999999999999999,0.8660254037844387,1,0,0,0,0.36875,31.6,21.24,27485.986,Bradford - Roberts Park,0,0,0,0,1
23625,2025-01-06,79488.18000000001,2025,1,0,2,0.0,1.0,0.9377521321470804,0.3473052528448203,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,1.379167,12.199999,25.331442,27591.848,Bradford - BID,1,0,0,0,0
23626,2025-01-06,82877.5,2025,1,0,2,0.0,1.0,0.9377521321470804,0.3473052528448203,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,1.379167,12.199999,25.331442,27591.848,Bradford - City Centre,0,1,0,0,0
23627,2025-01-06,48513.65,2025,1,0,2,0.0,1.0,0.9377521321470804,0.3473052528448203,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,1.379167,12.199999,25.331442,27591.848,Bradford - Lister Park,0,0,1,0,0
23628,2025-01-06,554925.0,2025,1,0,2,0.0,1.0,0.9377521321470804,0.3473052528448203,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,1.4911667,13.3,27.66384,27591.848,Bradford - Local Authority,0,0,0,1,0
23629,2025-01-06,13259.88,2025,1,0,2,0.0,1.0,0.9377521321470804,0.3473052528448203,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,1.379167,12.199999,25.331442,27591.848,Bradford - Roberts Park,0,0,0,0,1
23636,2025-01-07,132214.585,2025,1,1,2,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,0.14999999,0.0,19.84005,27703.646,Bradford - BID,1,0,0,0,0
23637,2025-01-07,88114.39,2025,1,1,2,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,0.14999999,0.0,19.84005,27703.646,Bradford - City Centre,0,1,0,0,0
23638,2025-01-07,57858.08,2025,1,1,2,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,0.14999999,0.0,19.84005,27703.646,Bradford - Lister Park,0,0,1,0,0
23639,2025-01-07,613778.0,2025,1,1,2,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,0.014083326,0.0,22.885496,27703.646,Bradford - Local Authority,0,0,0,1,0
23640,2025-01-07,7480.4,2025,1,1,2,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,0.14999999,0.0,19.84005,27703.646,Bradford - Roberts Park,0,0,0,0,1
23647,2025-01-08,113243.875,2025,1,2,2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.4270833,0.0,18.745079,27822.607,Bradford - BID,1,0,0,0,0
23648,2025-01-08,72569.39,2025,1,2,2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.4270833,0.0,18.745079,27822.607,Bradford - City Centre,0,1,0,0,0
23649,2025-01-08,31268.68,2025,1,2,2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.4270833,0.0,18.745079,27822.607,Bradford - Lister Park,0,0,1,0,0
23650,2025-01-08,572455.0,2025,1,2,2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.165083,0.0,21.993908,27822.607,Bradford - Local Authority,0,0,0,1,0
23651,2025-01-08,22756.38,2025,1,2,2,0.8660254037844387,-0.4999999999999998,0.9987165071710528,-0.0506491688387126,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.4270833,0.0,18.745079,27822.607,Bradford - Roberts Park,0,0,0,0,1
23658,2025-01-09,142104.355,2025,1,3,2,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.883333,0.0,15.342294,27948.65,Bradford - BID,1,0,0,0,0
23659,2025-01-09,134246.37,2025,1,3,2,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.883333,0.0,15.342294,27948.65,Bradford - City Centre,0,1,0,0,0
23660,2025-01-09,54940.2,2025,1,3,2,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.883333,0.0,15.342294,27948.65,Bradford - Lister Park,0,0,1,0,0
23661,2025-01-09,580086.0,2025,1,3,2,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.458834,0.0,15.978486,27948.65,Bradford - Local Authority,0,0,0,1,0
23662,2025-01-09,10157.76,2025,1,3,2,1.2246467991473532e-16,-1.0,0.9680771188662044,-0.2506525322587204,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-3.883333,0.0,15.342294,27948.65,Bradford - Roberts Park,0,0,0,0,1
23669,2025-01-10,123760.235,2025,1,4,2,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.066666,0.0,10.783487,28081.453,Bradford - BID,1,0,0,0,0
23670,2025-01-10,134244.12,2025,1,4,2,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.066666,0.0,10.783487,28081.453,Bradford - City Centre,0,1,0,0,0
23671,2025-01-10,33539.96,2025,1,4,2,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.066666,0.0,10.783487,28081.453,Bradford - Lister Park,0,0,1,0,0
23672,2025-01-10,604824.0,2025,1,4,2,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.4629993,0.0,9.422101,28081.453,Bradford - Local Authority,0,0,0,1,0
23673,2025-01-10,5773.7,2025,1,4,2,-0.8660254037844385,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,0,0,0,0,-4.066666,0.0,10.783487,28081.453,Bradford - Roberts Park,0,0,0,0,1
23680,2025-01-11,104940.27,2025,1,5,2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-3.8541663,0.0,6.162207,28220.688,Bradford - BID,1,0,0,0,0
23681,2025-01-11,86831.42,2025,1,5,2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-3.8541663,0.0,6.162207,28220.688,Bradford - City Centre,0,1,0,0,0
23682,2025-01-11,30451.31,2025,1,5,2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-3.8541663,0.0,6.162207,28220.688,Bradford - Lister Park,0,0,1,0,0
23683,2025-01-11,559510.0,2025,1,5,2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-2.8921669,0.0,5.4477882,28220.688,Bradford - Local Authority,0,0,0,1,0
23684,2025-01-11,4101.55,2025,1,5,2,-0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-3.8541663,0.0,6.162207,28220.688,Bradford - Roberts Park,0,0,0,0,1
23690,2025-01-12,108523.525,2025,1,6,2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.12500003,0.0,11.545284,28366.033,Bradford - BID,1,0,0,0,0
23691,2025-01-12,76999.69,2025,1,6,2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.12500003,0.0,11.545284,28366.033,Bradford - City Centre,0,1,0,0,0
23692,2025-01-12,54999.78,2025,1,6,2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.12500003,0.0,11.545284,28366.033,Bradford - Lister Park,0,0,1,0,0
23693,2025-01-12,569883.0,2025,1,6,2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,1.0786667,0.0,20.099642,28366.033,Bradford - Local Authority,0,0,0,1,0
23694,2025-01-12,12334.8,2025,1,6,2,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0.2348860457809836,0.9720229140804107,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.12500003,0.0,11.545284,28366.033,Bradford - Roberts Park,0,0,0,0,1
23701,2025-01-13,87847.57,2025,1,0,3,0.0,1.0,0.485301962531081,-0.8743466161445821,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,3.5875003,0.0,22.862833,28517.174,Bradford - BID,1,0,0,0,0
23702,2025-01-13,75990.02,2025,1,0,3,0.0,1.0,0.485301962531081,-0.8743466161445821,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,3.5875003,0.0,22.862833,28517.174,Bradford - City Centre,0,1,0,0,0
23703,2025-01-13,32507.7,2025,1,0,3,0.0,1.0,0.485301962531081,-0.8743466161445821,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,3.5875003,0.0,22.862833,28517.174,Bradford - Lister Park,0,0,1,0,0
23704,2025-01-13,573230.0,2025,1,0,3,0.0,1.0,0.485301962531081,-0.8743466161445821,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,3.4286668,0.0,29.384687,28517.174,Bradford - Local Authority,0,0,0,1,0
23705,2025-01-13,5886.89,2025,1,0,3,0.0,1.0,0.485301962531081,-0.8743466161445821,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,3.5875003,0.0,22.862833,28517.174,Bradford - Roberts Park,0,0,0,0,1
23712,2025-01-14,123431.66,2025,1,1,3,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.639584,0.0,25.103384,28673.787,Bradford - BID,1,0,0,0,0
23713,2025-01-14,114591.73,2025,1,1,3,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.639584,0.0,25.103384,28673.787,Bradford - City Centre,0,1,0,0,0
23714,2025-01-14,36043.37,2025,1,1,3,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.639584,0.0,25.103384,28673.787,Bradford - Lister Park,0,0,1,0,0
23715,2025-01-14,600721.0,2025,1,1,3,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.4786663,0.2,27.110771,28673.787,Bradford - Local Authority,0,0,0,1,0
23716,2025-01-14,7996.72,2025,1,1,3,0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.639584,0.0,25.103384,28673.787,Bradford - Roberts Park,0,0,0,0,1
23723,2025-01-15,94499.815,2025,1,2,3,0.8660254037844387,-0.4999999999999998,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.0604157,0.0,16.380001,28835.56,Bradford - BID,1,0,0,0,0
23724,2025-01-15,79596.58,2025,1,2,3,0.8660254037844387,-0.4999999999999998,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.0604157,0.0,16.380001,28835.56,Bradford - City Centre,0,1,0,0,0
23725,2025-01-15,6850.37,2025,1,2,3,0.8660254037844387,-0.4999999999999998,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.0604157,0.0,16.380001,28835.56,Bradford - Lister Park,0,0,1,0,0
23726,2025-01-15,606532.0,2025,1,2,3,0.8660254037844387,-0.4999999999999998,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.341167,0.0,18.720863,28835.56,Bradford - Local Authority,0,0,0,1,0
23727,2025-01-15,5756.62,2025,1,2,3,0.8660254037844387,-0.4999999999999998,0.1011683219874327,-0.994869323391895,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,7.0604157,0.0,16.380001,28835.56,Bradford - Roberts Park,0,0,0,0,1
23734,2025-01-16,105850.64,2025,1,3,3,1.2246467991473532e-16,-1.0,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.5499997,0.0,13.104198,29002.207,Bradford - BID,1,0,0,0,0
23735,2025-01-16,63893.32,2025,1,3,3,1.2246467991473532e-16,-1.0,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.5499997,0.0,13.104198,29002.207,Bradford - City Centre,0,1,0,0,0
23736,2025-01-16,31946.66,2025,1,3,3,1.2246467991473532e-16,-1.0,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.5499997,0.0,13.104198,29002.207,Bradford - Lister Park,0,0,1,0,0
23737,2025-01-16,627314.0,2025,1,3,3,1.2246467991473532e-16,-1.0,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,5.7453327,0.0,20.364674,29002.207,Bradford - Local Authority,0,0,0,1,0
23738,2025-01-16,7554.41,2025,1,3,3,1.2246467991473532e-16,-1.0,-0.101168321987432,-0.9948693233918952,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.5499997,0.0,13.104198,29002.207,Bradford - Roberts Park,0,0,0,0,1
23745,2025-01-17,114169.14,2025,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.4500003,0.0,17.02404,29173.404,Bradford - BID,1,0,0,0,0
23746,2025-01-17,77115.52,2025,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.4500003,0.0,17.02404,29173.404,Bradford - City Centre,0,1,0,0,0
23747,2025-01-17,22448.26,2025,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.4500003,0.0,17.02404,29173.404,Bradford - Lister Park,0,0,1,0,0
23748,2025-01-17,619714.0,2025,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.5578337,0.0,22.277134,29173.404,Bradford - Local Authority,0,0,0,1,0
23749,2025-01-17,6977.58,2025,1,4,3,-0.8660254037844385,-0.5000000000000004,-0.2993631229733582,-0.9541392564000488,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,0,0,0,0,4.4500003,0.0,17.02404,29173.404,Bradford - Roberts Park,0,0,0,0,1
23756,2025-01-18,118140.225,2025,1,5,3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.4979163,0.0,8.891343,29348.867,Bradford - BID,1,0,0,0,0
23757,2025-01-18,102982.46,2025,1,5,3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.4979163,0.0,8.891343,29348.867,Bradford - City Centre,0,1,0,0,0
23758,2025-01-18,26078.2,2025,1,5,3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.4979163,0.0,8.891343,29348.867,Bradford - Lister Park,0,0,1,0,0
23759,2025-01-18,638155.0,2025,1,5,3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.407833,0.0,11.989946,29348.867,Bradford - Local Authority,0,0,0,1,0
23760,2025-01-18,6152.32,2025,1,5,3,-0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,1.4979163,0.0,8.891343,29348.867,Bradford - Roberts Park,0,0,0,0,1
23766,2025-01-19,101282.78,2025,1,6,3,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.07291668,0.0,10.8792095,29528.31,Bradford - BID,1,0,0,0,0
23767,2025-01-19,67675.77,2025,1,6,3,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.07291668,0.0,10.8792095,29528.31,Bradford - City Centre,0,1,0,0,0
23768,2025-01-19,28804.63,2025,1,6,3,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.07291668,0.0,10.8792095,29528.31,Bradford - Lister Park,0,0,1,0,0
23769,2025-01-19,601514.0,2025,1,6,3,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,0.0015832583,0.0,11.351422,29528.31,Bradford - Local Authority,0,0,0,1,0
23770,2025-01-19,8509.9,2025,1,6,3,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0.3482016354343987,0.9374196611341208,0.4999999999999999,0.8660254037844387,1,0,0,0,-0.07291668,0.0,10.8792095,29528.31,Bradford - Roberts Park,0,0,0,0,1
