area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-11,3487.66,3487.66,1231.8683323185064,1231.8683323185064,2255.7916676814934,2255.7916676814934
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-12,2458.77,2458.77,868.4564720915381,868.4564720915381,1590.3135279084618,1590.3135279084618
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-13,3062.86,3062.86,1081.82570558055,1081.82570558055,1981.0342944194501,1981.0342944194501
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-14,1857.27,1857.27,733.1373133040756,733.1373133040756,1124.1326866959241,1124.1326866959241
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-15,6432.37,6432.37,2539.1087240830557,2539.1087240830557,3893.2612759169438,3893.2612759169438
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-16,3986.13,3986.13,1407.9317695832644,1407.9317695832644,2578.198230416736,2578.198230416736
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-17,2695.53,2695.53,952.081924790405,952.081924790405,1743.4480752095951,1743.4480752095951
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-18,1275.43,1275.43,450.4916841346326,450.4916841346326,824.9383158653675,824.9383158653675
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-19,1333.52,1333.52,471.009518850282,471.009518850282,862.510481149718,862.510481149718
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-20,11433.87,11433.87,4038.530811158944,4038.530811158944,7395.339188841057,7395.339188841057
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-21,3663.17,3663.17,1445.9968728166023,1445.9968728166023,2217.1731271833974,2217.1731271833974
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-22,6824.11,6824.11,2693.743866584544,2693.743866584544,4130.366133415456,4130.366133415456
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-23,13817.49,13817.49,4880.443725342389,4880.443725342389,8937.04627465761,8937.04627465761
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-24,1621.92,1621.92,572.8746166639041,572.8746166639041,1049.045383336096,1049.045383336096
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-25,1275.43,1275.43,450.4916841346326,450.4916841346326,824.9383158653675,824.9383158653675
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-26,3023.78,3023.78,1068.022349052962,1068.022349052962,1955.7576509470382,1955.7576509470382
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-27,3062.86,3062.86,1081.82570558055,1081.82570558055,1981.0342944194501,1981.0342944194501
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-28,3663.17,3663.17,1445.9968728166023,1445.9968728166023,2217.1731271833974,2217.1731271833974
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-29,5118.09,5118.09,2020.3108604825668,2020.3108604825668,3097.779139517433,3097.779139517433
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-06-30,2873.34,2873.34,1014.8857841601697,1014.8857841601697,1858.4542158398306,1858.4542158398306
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-01,12975.37,12975.37,4583.000465388134,4583.000465388134,8392.369534611867,8392.369534611867
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-02,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-03,4276.67,4276.67,1510.5527318536174,1510.5527318536174,2766.1172681463827,2766.1172681463827
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-04,13068.98,13068.98,4616.064237254754,4616.064237254754,8452.915762745246,8452.915762745246
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-05,3663.17,3663.17,1445.9968728166023,1445.9968728166023,2217.1731271833974,2217.1731271833974
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-06,3188.85,3188.85,1258.7641654308213,1258.7641654308213,1930.0858345691784,1930.0858345691784
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-07,1727.19,1727.19,610.0567901966365,610.0567901966365,1117.1332098033636,1117.1332098033636
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-08,1621.92,1621.92,572.8746166639041,572.8746166639041,1049.045383336096,1049.045383336096
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-09,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-10,4394.73,4394.73,1552.252431742231,1552.252431742231,2842.477568257769,2842.477568257769
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-11,3062.86,3062.86,1081.82570558055,1081.82570558055,1981.0342944194501,1981.0342944194501
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-12,3465.26,3465.26,1367.8740335546697,1367.8740335546697,2097.3859664453303,2097.3859664453303
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-13,12855.99,12855.99,5074.763479980867,5074.763479980867,7781.226520019132,7781.226520019132
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-14,3109.28,3109.28,1098.2216065531863,1098.2216065531863,2011.0583934468139,2011.0583934468139
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-15,4795.81,4795.81,1693.9169720719383,1693.9169720719383,3101.893027928062,3101.893027928062
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-16,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-17,5859.64,5859.64,2069.6699089896415,2069.6699089896415,3789.970091010359,3789.970091010359
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-18,3062.86,3062.86,1081.82570558055,1081.82570558055,1981.0342944194501,1981.0342944194501
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-19,14447.26,14447.26,5702.900160453483,5702.900160453483,8744.359839546516,8744.359839546516
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-20,3089.72,3089.72,1219.6336664361502,1219.6336664361502,1870.0863335638494,1870.0863335638494
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-21,3109.28,3109.28,1098.2216065531863,1098.2216065531863,2011.0583934468139,2011.0583934468139
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-22,4795.81,4795.81,1693.9169720719383,1693.9169720719383,3101.893027928062,3101.893027928062
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-23,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-24,13522.13,13522.13,4776.120302005942,4776.120302005942,8746.009697994057,8746.009697994057
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-25,1633.62,1633.62,577.007146637619,577.007146637619,1056.612853362381,1056.612853362381
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-26,6348.09,6348.09,2505.8401025227727,2505.8401025227727,3842.249897477227,3842.249897477227
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-27,3089.72,3089.72,1219.6336664361502,1219.6336664361502,1870.0863335638494,1870.0863335638494
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-28,3360.82,3360.82,1187.067468911156,1187.067468911156,2173.752531088844,2173.752531088844
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-29,4795.81,4795.81,1693.9169720719383,1693.9169720719383,3101.893027928062,3101.893027928062
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-30,26454.03,26454.03,9343.766829107119,9343.766829107119,17110.26317089288,17110.26317089288
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-07-31,10023.1,10023.1,3540.2359982514413,3540.2359982514413,6482.864001748559,6482.864001748559
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-01,1633.62,1633.62,577.007146637619,577.007146637619,1056.612853362381,1056.612853362381
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-02,9522.13,9522.13,3758.7581800880525,3758.7581800880525,5763.371819911946,5763.371819911946
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-03,6714.98,6714.98,2650.6659753781637,2650.6659753781637,4064.314024621836,4064.314024621836
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-04,3360.82,3360.82,1187.067468911156,1187.067468911156,2173.752531088844,2173.752531088844
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-05,3150.57,3150.57,1112.8055520758091,1112.8055520758091,2037.764447924191,2037.764447924191
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-06,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-07,11612.62,11612.62,4101.6666857573655,4101.6666857573655,7510.953314242635,7510.953314242635
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-09,13274.84,13274.84,5240.100002768298,5240.100002768298,8034.739997231702,8034.739997231702
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-10,6714.98,6714.98,2650.6659753781637,2650.6659753781637,4064.314024621836,4064.314024621836
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-11,11056.79,11056.79,3905.3432553907032,3905.3432553907032,7151.446744609298,7151.446744609298
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-12,25204.54,25204.54,8902.437352452673,8902.437352452673,16302.102647547328,16302.102647547328
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-13,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-14,5859.64,5859.64,2069.6699089896415,2069.6699089896415,3789.970091010359,3789.970091010359
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-16,10366.43,10366.43,4092.036504522643,4092.036504522643,6274.393495477357,6274.393495477357
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-17,11861.76,11861.76,4682.301904116123,4682.301904116123,7179.458095883876,7179.458095883876
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-18,3360.82,3360.82,1187.067468911156,1187.067468911156,2173.752531088844,2173.752531088844
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-19,6267.13,6267.13,2213.5985106126404,2213.5985106126404,4053.5314893873597,4053.5314893873597
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-20,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-21,5968.9,5968.9,2108.2613812057175,2108.2613812057175,3860.638618794282,3860.638618794282
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-23,2955.16,2955.16,1166.5175568353939,1166.5175568353939,1788.6424431646058,1788.6424431646058
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-24,7598.69,7598.69,2999.500972519099,2999.500972519099,4599.1890274809,4599.1890274809
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-25,15829.77,15829.77,5591.196495898546,5591.196495898546,10238.573504101454,10238.573504101454
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-26,8356.18,8356.18,2951.4670355347876,2951.4670355347876,5404.712964465212,5404.712964465212
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-27,3306.75,3306.75,1167.9695291095522,1167.9695291095522,2138.7804708904478,2138.7804708904478
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-28,6001.45,6001.45,2119.7582915172065,2119.7582915172065,3881.6917084827933,3881.6917084827933
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-30,2955.16,2955.16,1166.5175568353939,1166.5175568353939,1788.6424431646058,1788.6424431646058
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-08-31,31144.27,31144.27,12293.864883736196,12293.864883736196,18850.405116263802,18850.405116263802
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-01,3360.82,3360.82,1187.067468911156,1187.067468911156,2173.752531088844,2173.752531088844
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-02,10864.03,10864.03,3837.2589410545247,3837.2589410545247,7026.7710589454755,7026.7710589454755
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-04,4748.56,4748.56,1677.2279087165514,1677.2279087165514,3071.3320912834492,3071.3320912834492
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-06,5019.97,5019.97,1981.5790481012782,1981.5790481012782,3038.3909518987216,3038.3909518987216
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-07,10131.58,10131.58,3999.331998430657,3999.331998430657,6132.248001569342,6132.248001569342
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-08,4950.15,4950.15,1748.4310469559687,1748.4310469559687,3201.718953044031,3201.718953044031
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-09,12562.78,12562.78,4437.270504545823,4437.270504545823,8125.509495454177,8125.509495454177
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-11,3296.98,3296.98,1164.5186899776552,1164.5186899776552,2132.4613100223446,2132.4613100223446
