area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford Bid,daily,2024-06-06,225890.92,225890.92,176487.9034960726,176487.9034960726,49403.01650392742,49403.01650392742
Bradford Bid,daily,2024-06-07,169897.06,169897.06,132740.0673278344,132740.0673278344,37156.9926721656,37156.9926721656
Bradford Bid,daily,2024-06-08,199107.97,199107.97,154550.25187544475,154550.25187544475,44557.71812455526,44557.71812455526
Bradford Bid,daily,2024-06-09,148093.5,148093.5,114952.14242863395,114952.14242863395,33141.35757136605,33141.35757136605
Bradford Bid,daily,2024-06-10,184834.79,184834.79,144410.87131893943,144410.87131893943,40423.91868106057,40423.91868106057
Bradford Bid,daily,2024-06-11,154641.86,154641.86,120821.2249705883,120821.2249705883,33820.635029411686,33820.635029411686
Bradford Bid,daily,2024-06-12,163427.58,163427.58,127685.48185839731,127685.48185839731,35742.09814160267,35742.09814160267
Bradford Bid,daily,2024-06-13,198584.54,198584.54,155153.5100717283,155153.5100717283,43431.02992827173,43431.02992827173
Bradford Bid,daily,2024-06-14,154966,154966,121074.47458787801,121074.47458787801,33891.52541212199,33891.52541212199
Bradford Bid,daily,2024-06-15,160748.48,160748.48,124775.10605223333,124775.10605223333,35973.373947766675,35973.373947766675
Bradford Bid,daily,2024-06-16,148646.24,148646.24,115381.18656092876,115381.18656092876,33265.05343907123,33265.05343907123
Bradford Bid,daily,2024-06-17,243766.56,243766.56,190454.08782632602,190454.08782632602,53312.47217367397,53312.47217367397
Bradford Bid,daily,2024-06-18,178172.82,178172.82,139205.89398539398,139205.89398539398,38966.926014606026,38966.926014606026
Bradford Bid,daily,2024-06-19,152649.71,152649.71,119264.76410465487,119264.76410465487,33384.945895345125,33384.945895345125
Bradford Bid,daily,2024-06-20,157653.31,157653.31,123174.06189286588,123174.06189286588,34479.248107134124,34479.248107134124
Bradford Bid,daily,2024-06-21,120416.56,120416.56,94081.09994243697,94081.09994243697,26335.460057563032,26335.460057563032
Bradford Bid,daily,2024-06-22,161061.12,161061.12,125017.78137430275,125017.78137430275,36043.33862569725,36043.33862569725
Bradford Bid,daily,2024-06-23,105402.77,105402.77,81815.03056793544,81815.03056793544,23587.73943206457,23587.73943206457
Bradford Bid,daily,2024-06-24,161317.77,161317.77,126037.09358464532,126037.09358464532,35280.67641535466,35280.67641535466
Bradford Bid,daily,2024-06-25,157999.34,157999.34,123444.41410200622,123444.41410200622,34554.92589799377,34554.92589799377
Bradford Bid,daily,2024-06-26,157587.46,157587.46,123122.61348384962,123122.61348384962,34464.84651615037,34464.84651615037
Bradford Bid,daily,2024-06-27,177254.95,177254.95,138488.76488617237,138488.76488617237,38766.18511382764,38766.18511382764
Bradford Bid,daily,2024-06-28,198275.64,198275.64,154912.16742108107,154912.16742108107,43363.47257891894,43363.47257891894
Bradford Bid,daily,2024-06-29,139157.88,139157.88,108016.19545642957,108016.19545642957,31141.684543570434,31141.684543570434
Bradford Bid,daily,2024-06-30,117133.43,117133.43,90920.52472603068,90920.52472603068,26212.905273969314,26212.905273969314
Bradford Bid,daily,2024-07-01,166379.03,166379.03,129991.44095924779,129991.44095924779,36387.58904075221,36387.58904075221
Bradford Bid,daily,2024-07-02,203625.75,203625.75,159092.19244100383,159092.19244100383,44533.557558996166,44533.557558996166
Bradford Bid,daily,2024-07-03,162952.81,162952.81,127314.54547041489,127314.54547041489,35638.26452958511,35638.26452958511
Bradford Bid,daily,2024-07-04,191476.41,191476.41,149599.94925805088,149599.94925805088,41876.46074194914,41876.46074194914
Bradford Bid,daily,2024-07-05,146847.86,146847.86,114731.79596720742,114731.79596720742,32116.06403279256,32116.06403279256
Bradford Bid,daily,2024-07-06,165404.05,165404.05,128388.82134511569,128388.82134511569,37015.2286548843,37015.2286548843
Bradford Bid,daily,2024-07-07,126997.43,126997.43,98577.09258968469,98577.09258968469,28420.337410315304,28420.337410315304
Bradford Bid,daily,2024-07-08,138126.09,138126.09,107917.50302406948,107917.50302406948,30208.58697593052,30208.58697593052
Bradford Bid,daily,2024-07-09,128904.14,128904.14,100712.4209355747,100712.4209355747,28191.7190644253,28191.7190644253
Bradford Bid,daily,2024-07-10,168553.37,168553.37,131690.24632994464,131690.24632994464,36863.12367005537,36863.12367005537
Bradford Bid,daily,2024-07-11,167108.91,167108.91,130561.69403096804,130561.69403096804,36547.21596903196,36547.21596903196
Bradford Bid,daily,2024-07-12,174648.78,174648.78,136452.57202169442,136452.57202169442,38196.20797830558,38196.20797830558
Bradford Bid,daily,2024-07-13,141784.76,141784.76,110055.21461596682,110055.21461596682,31729.545384033183,31729.545384033183
Bradford Bid,daily,2024-07-14,119665.06,119665.06,92885.60956997456,92885.60956997456,26779.450430025438,26779.450430025438
Bradford Bid,daily,2024-07-15,143919.93,143919.93,112444.2129723564,112444.2129723564,31475.7170276436,31475.7170276436
Bradford Bid,daily,2024-07-16,97283.82,97283.82,76007.559028443,76007.559028443,21276.260971557,21276.260971557
Bradford Bid,daily,2024-07-17,107208.72,107208.72,83761.8538598075,83761.8538598075,23446.866140192502,23446.866140192502
Bradford Bid,daily,2024-07-18,131793.19,131793.19,102969.62710214098,102969.62710214098,28823.56289785903,28823.56289785903
Bradford Bid,daily,2024-07-19,162017.27,162017.27,126583.610852783,126583.610852783,35433.659147217004,35433.659147217004
Bradford Bid,daily,2024-07-20,147819.75,147819.75,114739.65404129867,114739.65404129867,33080.095958701335,33080.095958701335
Bradford Bid,daily,2024-07-21,107865.15,107865.15,83726.36264174974,83726.36264174974,24138.787358250254,24138.787358250254
Bradford Bid,daily,2024-07-22,117926.91,117926.91,92135.94380717046,92135.94380717046,25790.966192829546,25790.966192829546
Bradford Bid,daily,2024-07-23,95850.86,95850.86,74887.99164523993,74887.99164523993,20962.86835476006,20962.86835476006
