area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
Roundwood Avenue,daily,21/04/2019,4514.04,4514.04,1266.419382,1266.419382,3247.620618,3247.620618,
Roundwood Avenue,daily,22/04/2019,1827.98,1827.98,512.8420001,512.8420001,1315.138,1315.138,
Roundwood Avenue,daily,22/04/2019,1734.24,1734.24,486.5431297,486.5431297,1247.69687,1247.69687,
Roundwood Avenue,daily,25/04/2019,2113.61,2113.61,592.9758421,592.9758421,1520.634158,1520.634158,
Roundwood Avenue,daily,26/04/2019,2332.26,2332.26,654.318364,654.318364,1677.941636,1677.941636,
Roundwood Avenue,daily,27/04/2019,2113.61,2113.61,592.9758421,592.9758421,1520.634158,1520.634158,
Roundwood Avenue,daily,28/04/2019,2332.26,2332.26,654.318364,654.318364,1677.941636,1677.941636,
Roundwood Avenue,daily,29/04/2019,2113.61,2113.61,592.9758421,592.9758421,1520.634158,1520.634158,
Roundwood Avenue,daily,29/04/2019,2332.26,2332.26,654.318364,654.318364,1677.941636,1677.941636,
Roundwood Avenue,daily,01/05/2019,3893.49,3893.49,1092.323329,1092.323329,2801.166671,2801.166671,
Roundwood Avenue,daily,02/05/2019,16908.85,16908.85,4743.79832,4743.79832,12165.05168,12165.05168,
Roundwood Avenue,daily,03/05/2019,3893.49,3893.49,1092.323329,1092.323329,2801.166671,2801.166671,
Roundwood Avenue,daily,04/05/2019,5882.76,5882.76,1650.415434,1650.415434,4232.344566,4232.344566,
Roundwood Avenue,daily,05/05/2019,14239.04,14239.04,3994.779895,3994.779895,10244.2601,10244.2601,
Roundwood Avenue,daily,06/05/2019,5882.76,5882.76,1650.415434,1650.415434,4232.344566,4232.344566,
Roundwood Avenue,daily,06/05/2019,3769.16,3769.16,1057.442397,1057.442397,2711.717603,2711.717603,
Roundwood Avenue,daily,09/05/2019,2181.79,2181.79,612.1038235,612.1038235,1569.686176,1569.686176,
Roundwood Avenue,daily,10/05/2019,15914.22,15914.22,4464.75367,4464.75367,11449.46633,11449.46633,
Roundwood Avenue,daily,13/05/2019,2181.79,2181.79,612.1038235,612.1038235,1569.686176,1569.686176,
Roundwood Avenue,daily,13/05/2019,3769.16,3769.16,1057.442397,1057.442397,2711.717603,2711.717603,
Roundwood Avenue,daily,15/05/2019,1276.14,1276.14,358.0226206,358.0226206,918.1173794,918.1173794,
Roundwood Avenue,daily,16/05/2019,3006.02,3006.02,843.342547,843.342547,2162.677453,2162.677453,
Roundwood Avenue,daily,20/05/2019,3368.37,3368.37,945.0002778,945.0002778,2423.369722,2423.369722,
Roundwood Avenue,daily,22/05/2019,4674.8,4674.8,1311.520794,1311.520794,3363.279206,3363.279206,
Roundwood Avenue,daily,23/05/2019,2121.58,2121.58,595.2118352,595.2118352,1526.368165,1526.368165,
Roundwood Avenue,daily,27/05/2019,3462.29,3462.29,971.3496474,971.3496474,2490.940353,2490.940353,
Roundwood Avenue,daily,29/05/2019,5527.72,5527.72,1550.808532,1550.808532,3976.911468,3976.911468,
Roundwood Avenue,daily,30/05/2019,5241.89,5241.89,1470.61858,1470.61858,3771.27142,3771.27142,
Roundwood Avenue,daily,01/06/2019,2121.58,2121.58,595.2118352,595.2118352,1526.368165,1526.368165,
Roundwood Avenue,daily,03/06/2019,814.88,814.88,228.6155697,228.6155697,586.2644303,586.2644303,
Roundwood Avenue,daily,05/06/2019,889.94,889.94,233.2729821,233.2729821,656.6670179,656.6670179,
Roundwood Avenue,daily,10/06/2019,6373.15,6373.15,1787.994941,1787.994941,4585.155059,4585.155059,
Roundwood Avenue,daily,12/06/2019,17454.3,17454.3,4896.824977,4896.824977,12557.47502,12557.47502,
Roundwood Avenue,daily,17/06/2019,7050,7050,1977.886027,1977.886027,5072.113973,5072.113973,
Roundwood Avenue,daily,19/06/2019,3721.65,3721.65,1044.113409,1044.113409,2677.536591,2677.536591,
Roundwood Avenue,daily,24/06/2019,2257.56,2257.56,633.3611887,633.3611887,1624.198811,1624.198811,
Roundwood Avenue,daily,26/06/2019,2557.24,2557.24,670.3092352,670.3092352,1886.930765,1886.930765,
Roundwood Avenue,daily,01/07/2019,1853.03,1853.03,485.7201992,485.7201992,1367.309801,1367.309801,
Roundwood Avenue,daily,01/07/2019,8497.53,8497.53,2383.99232,2383.99232,6113.53768,6113.53768,
Roundwood Avenue,daily,03/07/2019,11055.45,11055.45,3101.61987,3101.61987,7953.83013,7953.83013,
Roundwood Avenue,daily,08/07/2019,6023.83,6023.83,1689.992793,1689.992793,4333.837207,4333.837207,
Roundwood Avenue,daily,10/07/2019,10209.12,10209.12,2864.180965,2864.180965,7344.939035,7344.939035,
Roundwood Avenue,daily,15/07/2019,2257.56,2257.56,633.3611887,633.3611887,1624.198811,1624.198811,
Roundwood Avenue,daily,17/07/2019,2557.24,2557.24,670.3092352,670.3092352,1886.930765,1886.930765,
Roundwood Avenue,daily,22/07/2019,1853.03,1853.03,485.7201992,485.7201992,1367.309801,1367.309801,
Roundwood Avenue,daily,23/07/2019,24048.15,24048.15,6746.73757,6746.73757,17301.41243,17301.41243,
Roundwood Avenue,daily,24/07/2019,9492.69,9492.69,2663.185662,2663.185662,6829.504338,6829.504338,
Roundwood Avenue,daily,29/07/2019,18036.11,18036.11,5060.052476,5060.052476,12976.05752,12976.05752,
Roundwood Avenue,daily,30/07/2019,6763.54,6763.54,1897.519328,1897.519328,4866.020672,4866.020672,
Roundwood Avenue,daily,31/07/2019,2966.09,2966.09,832.1401372,832.1401372,2133.949863,2133.949863,
Roundwood Avenue,daily,01/08/2019,5039.42,5039.42,1320.943582,1320.943582,3718.476418,3718.476418,
Roundwood Avenue,daily,01/08/2019,3871.99,3871.99,1014.934326,1014.934326,2857.055674,2857.055674,
Roundwood Avenue,daily,05/08/2019,6441.47,6441.47,1807.1622,1807.1622,4634.3078,4634.3078,
Roundwood Avenue,daily,05/08/2019,12438.7,12438.7,3489.69233,3489.69233,8949.00767,8949.00767,
Roundwood Avenue,daily,06/08/2019,6519.08,6519.08,1828.935779,1828.935779,4690.144221,4690.144221,
Roundwood Avenue,daily,07/08/2019,7443.31,7443.31,2088.229624,2088.229624,5355.080376,5355.080376,
Roundwood Avenue,daily,08/08/2019,6519.08,6519.08,1828.935779,1828.935779,4690.144221,4690.144221,
Roundwood Avenue,daily,12/08/2019,7119.52,7119.52,1866.183857,1866.183857,5253.336143,5253.336143,
Roundwood Avenue,daily,12/08/2019,5015.96,5015.96,1314.794197,1314.794197,3701.165803,3701.165803,
Roundwood Avenue,daily,13/08/2019,21081.17,21081.17,5914.347743,5914.347743,15166.82226,15166.82226,
Roundwood Avenue,daily,14/08/2019,6598.58,6598.58,1851.2396,1851.2396,4747.3404,4747.3404,
Roundwood Avenue,daily,15/08/2019,12297.35,12297.35,3450.036417,3450.036417,8847.313583,8847.313583,
Roundwood Avenue,daily,16/08/2019,10714.52,10714.52,3005.971546,3005.971546,7708.548454,7708.548454,
Roundwood Avenue,daily,17/08/2019,11042.52,11042.52,3097.992343,3097.992343,7944.527657,7944.527657,
Roundwood Avenue,daily,19/08/2019,13038.15,13038.15,3417.587851,3417.587851,9620.562149,9620.562149,
Roundwood Avenue,daily,19/08/2019,14824.2,14824.2,3885.751108,3885.751108,10938.44889,10938.44889,
Roundwood Avenue,daily,20/08/2019,11403.07,11403.07,3199.145081,3199.145081,8203.924919,8203.924919,
Roundwood Avenue,daily,21/08/2019,6849.16,6849.16,1921.540123,1921.540123,4927.619877,4927.619877,
Roundwood Avenue,daily,22/08/2019,6519.08,6519.08,1828.935779,1828.935779,4690.144221,4690.144221,
Roundwood Avenue,daily,23/08/2019,7804.18,7804.18,2189.472139,2189.472139,5614.707861,5614.707861,
Roundwood Avenue,daily,24/08/2019,7252.3,7252.3,2034.641537,2034.641537,5217.658463,5217.658463,
Roundwood Avenue,daily,25/08/2019,10078.84,10078.84,2641.887164,2641.887164,7436.952836,7436.952836,
Roundwood Avenue,daily,26/08/2019,10031.91,10031.91,2629.585772,2629.585772,7402.324228,7402.324228,
Roundwood Avenue,daily,26/08/2019,13490.58,13490.58,3784.798537,3784.798537,9705.781463,9705.781463,
Roundwood Avenue,daily,27/08/2019,10730.42,10730.42,3010.43231,3010.43231,7719.98769,7719.98769,
Roundwood Avenue,daily,28/08/2019,10113.71,10113.71,2837.413574,2837.413574,7276.296426,7276.296426,
Roundwood Avenue,daily,29/08/2019,16396.46,16396.46,4600.046686,4600.046686,11796.41331,11796.41331,
Roundwood Avenue,daily,30/08/2019,5756.21,5756.21,1614.911678,1614.911678,4141.298322,4141.298322,
Roundwood Avenue,daily,31/08/2019,19557.23,19557.23,5126.383086,5126.383086,14430.84691,14430.84691,
Roundwood Avenue,daily,01/09/2019,16151.74,16151.74,4233.728741,4233.728741,11918.01126,11918.01126,
Roundwood Avenue,daily,01/09/2019,18238.76,18238.76,5116.906179,5116.906179,13121.85382,13121.85382,
Roundwood Avenue,daily,02/09/2019,12297.35,12297.35,3450.036417,3450.036417,8847.313583,8847.313583,
Roundwood Avenue,daily,02/09/2019,6079.59,6079.59,1705.636328,1705.636328,4373.953672,4373.953672,
Roundwood Avenue,daily,03/09/2019,11982.71,11982.71,3361.763784,3361.763784,8620.946216,8620.946216,
Roundwood Avenue,daily,04/09/2019,5410.83,5410.83,1518.014901,1518.014901,3892.815099,3892.815099,
Roundwood Avenue,daily,05/09/2019,6688.4,6688.4,1753.177758,1753.177758,4935.222242,4935.222242,
Roundwood Avenue,daily,06/09/2019,8588.62,8588.62,2251.267501,2251.267501,6337.352499,6337.352499,
Roundwood Avenue,daily,07/09/2019,10020.06,10020.06,2811.139953,2811.139953,7208.920047,7208.920047,
Roundwood Avenue,daily,08/09/2019,18036.11,18036.11,5060.052476,5060.052476,12976.05752,12976.05752,
Roundwood Avenue,daily,09/09/2019,7180.63,7180.63,2014.534432,2014.534432,5166.095568,5166.095568,
Roundwood Avenue,daily,09/09/2019,9170.9,9170.9,2572.907088,2572.907088,6597.992912,6597.992912,
Roundwood Avenue,daily,10/09/2019,20810.9,20810.9,5838.523167,5838.523167,14972.37683,14972.37683,
Roundwood Avenue,daily,11/09/2019,5016.3,5016.3,1314.883318,1314.883318,3701.416682,3701.416682,
Roundwood Avenue,daily,12/09/2019,5015.96,5015.96,1314.794197,1314.794197,3701.165803,3701.165803,
Roundwood Avenue,daily,13/09/2019,10609.48,10609.48,2976.502447,2976.502447,7632.977553,7632.977553,
Roundwood Avenue,daily,14/09/2019,9837.88,9837.88,2760.029134,2760.029134,7077.850866,7077.850866,
Roundwood Avenue,daily,15/09/2019,10405.45,10405.45,2919.261584,2919.261584,7486.188416,7486.188416,
Roundwood Avenue,daily,16/09/2019,18658.05,18658.05,5234.538496,5234.538496,13423.5115,13423.5115,
Roundwood Avenue,daily,16/09/2019,9492.69,9492.69,2663.185662,2663.185662,6829.504338,6829.504338,
Roundwood Avenue,daily,17/09/2019,3386.53,3386.53,887.6845092,887.6845092,2498.845491,2498.845491,
Roundwood Avenue,daily,18/09/2019,3124.59,3124.59,819.0242344,819.0242344,2305.565766,2305.565766,
Roundwood Avenue,daily,19/09/2019,6807.03,6807.03,1909.7205,1909.7205,4897.3095,4897.3095,
Roundwood Avenue,daily,20/09/2019,6945.72,6945.72,1948.630147,1948.630147,4997.089853,4997.089853,
Roundwood Avenue,daily,21/09/2019,3658.42,3658.42,1026.374156,1026.374156,2632.045844,2632.045844,
Roundwood Avenue,daily,22/09/2019,6557.57,6557.57,1839.734195,1839.734195,4717.835805,4717.835805,
Roundwood Avenue,daily,23/09/2019,6422.96,6422.96,1801.969197,1801.969197,4620.990803,4620.990803,
Roundwood Avenue,daily,23/09/2019,7027.06,7027.06,1841.948043,1841.948043,5185.111957,5185.111957,
Roundwood Avenue,daily,24/09/2019,3124.59,3124.59,819.0242344,819.0242344,2305.565766,2305.565766,
Roundwood Avenue,daily,25/09/2019,6598.58,6598.58,1851.2396,1851.2396,4747.3404,4747.3404,
Roundwood Avenue,daily,26/09/2019,7027.15,7027.15,1971.475432,1971.475432,5055.674568,5055.674568,
Roundwood Avenue,daily,27/09/2019,3512.28,3512.28,985.3744023,985.3744023,2526.905598,2526.905598,
Roundwood Avenue,daily,28/09/2019,5447.1,5447.1,1528.190494,1528.190494,3918.909506,3918.909506,
Roundwood Avenue,daily,29/09/2019,5648.75,5648.75,1584.763645,1584.763645,4063.986355,4063.986355,
Roundwood Avenue,daily,30/09/2019,878.38,878.38,230.2428501,230.2428501,648.1371499,648.1371499,
Roundwood Avenue,daily,30/09/2019,2083.06,2083.06,546.0161563,546.0161563,1537.043844,1537.043844,
Roundwood Avenue,daily,01/10/2019,3859,3859,1082.647118,1082.647118,2776.352882,2776.352882,
Roundwood Avenue,daily,01/10/2019,5411.55,5411.55,1518.216898,1518.216898,3893.333102,3893.333102,
Roundwood Avenue,daily,02/10/2019,3512.28,3512.28,985.3744023,985.3744023,2526.905598,2526.905598,
Roundwood Avenue,daily,03/10/2019,5034,5034,1412.294789,1412.294789,3621.705211,3621.705211,
Roundwood Avenue,daily,04/10/2019,3673.5,3673.5,1030.604868,1030.604868,2642.895132,2642.895132,
Roundwood Avenue,daily,05/10/2019,878.38,878.38,230.2428501,230.2428501,648.1371499,648.1371499,
Roundwood Avenue,daily,06/10/2019,2648.77,2648.77,694.3012752,694.3012752,1954.468725,1954.468725,
Roundwood Avenue,daily,07/10/2019,2894.25,2894.25,811.9853383,811.9853383,2082.264662,2082.264662,
Roundwood Avenue,daily,07/10/2019,3631.42,3631.42,1018.799273,1018.799273,2612.620727,2612.620727,
Roundwood Avenue,daily,08/10/2019,5465.49,5465.49,1533.34983,1533.34983,3932.14017,3932.14017,
Roundwood Avenue,daily,09/10/2019,4308.12,4308.12,1208.648277,1208.648277,3099.471723,3099.471723,
Roundwood Avenue,daily,10/10/2019,5521.26,5521.26,1548.996171,1548.996171,3972.263829,3972.263829,
Roundwood Avenue,daily,11/10/2019,878.38,878.38,230.2428501,230.2428501,648.1371499,648.1371499,
Roundwood Avenue,daily,12/10/2019,3313.83,3313.83,868.6282292,868.6282292,2445.201771,2445.201771,
Roundwood Avenue,daily,13/10/2019,5945.97,5945.97,1668.149076,1668.149076,4277.820924,4277.820924,
Roundwood Avenue,daily,14/10/2019,2240.74,2240.74,628.6423173,628.6423173,1612.097683,1612.097683,
Roundwood Avenue,daily,14/10/2019,5202.72,5202.72,1459.629389,1459.629389,3743.090611,3743.090611,
Roundwood Avenue,daily,15/10/2019,6012.04,6012.04,1686.685094,1686.685094,4325.354906,4325.354906,
Roundwood Avenue,daily,16/10/2019,4546.15,4546.15,1275.427881,1275.427881,3270.722119,3270.722119,
Roundwood Avenue,daily,17/10/2019,878.38,878.38,230.2428501,230.2428501,648.1371499,648.1371499,
Roundwood Avenue,daily,18/10/2019,4418.44,4418.44,1158.170972,1158.170972,3260.269028,3260.269028,
Roundwood Avenue,daily,19/10/2019,2113.52,2113.52,592.9505924,592.9505924,1520.569408,1520.569408,
Roundwood Avenue,daily,20/10/2019,14239.04,14239.04,3994.779895,3994.779895,10244.2601,10244.2601,
Roundwood Avenue,daily,21/10/2019,3813.42,3813.42,1069.859594,1069.859594,2743.560406,2743.560406,
Roundwood Avenue,daily,21/10/2019,7311.94,7311.94,2051.373611,2051.373611,5260.566389,5260.566389,
Roundwood Avenue,daily,22/10/2019,7027.06,7027.06,1971.450183,1971.450183,5055.609817,5055.609817,
Roundwood Avenue,daily,23/10/2019,8075.87,8075.87,2116.864371,2116.864371,5959.005629,5959.005629,
Roundwood Avenue,daily,24/10/2019,1765,1765,495.1728849,495.1728849,1269.827115,1269.827115,
Roundwood Avenue,daily,25/10/2019,3587.79,3587.79,1006.558824,1006.558824,2581.231176,2581.231176,
Roundwood Avenue,daily,26/10/2019,2542.28,2542.28,713.2397291,713.2397291,1829.040271,1829.040271,
Roundwood Avenue,daily,27/10/2019,4560.73,4560.73,1279.518318,1279.518318,3281.211682,3281.211682,
Roundwood Avenue,daily,28/10/2019,5636.28,5636.28,1581.265171,1581.265171,4055.014829,4055.014829,
Roundwood Avenue,daily,28/10/2019,12101.77,12101.77,3172.141916,3172.141916,8929.628084,8929.628084,
Roundwood Avenue,daily,29/10/2019,2353.33,2353.33,660.229578,660.229578,1693.100422,1693.100422,
Roundwood Avenue,daily,30/10/2019,4831.1,4831.1,1355.370949,1355.370949,3475.729051,3475.729051,
Roundwood Avenue,daily,31/10/2019,4585.45,4585.45,1286.453544,1286.453544,3298.996456,3298.996456,
Roundwood Avenue,daily,01/11/2019,4918.94,4918.94,1380.014567,1380.014567,3538.925433,3538.925433,
Roundwood Avenue,daily,01/11/2019,9093.84,9093.84,2551.287812,2551.287812,6542.552188,6542.552188,
Roundwood Avenue,daily,02/11/2019,5756.21,5756.21,1508.830115,1508.830115,4247.379885,4247.379885,
Roundwood Avenue,daily,03/11/2019,1765,1765,495.1728849,495.1728849,1269.827115,1269.827115,
Roundwood Avenue,daily,04/11/2019,3587.79,3587.79,1006.558824,1006.558824,2581.231176,2581.231176,
Roundwood Avenue,daily,04/11/2019,3369.57,3369.57,945.3369392,945.3369392,2424.233061,2424.233061,
Roundwood Avenue,daily,05/11/2019,3547.8,3547.8,995.3395813,995.3395813,2552.460419,2552.460419,
Roundwood Avenue,daily,06/11/2019,5661.4,5661.4,1588.312618,1588.312618,4073.087382,4073.087382,
Roundwood Avenue,daily,07/11/2019,5465.49,5465.49,1432.625965,1432.625965,4032.864035,4032.864035,
Roundwood Avenue,daily,08/11/2019,4363.58,4363.58,1224.207647,1224.207647,3139.372353,3139.372353,
Roundwood Avenue,daily,09/11/2019,4194.44,4194.44,1176.755215,1176.755215,3017.684785,3017.684785,
Roundwood Avenue,daily,10/11/2019,3546.75,3546.75,995.0450025,995.0450025,2551.704997,2551.704997,
Roundwood Avenue,daily,11/11/2019,4546.92,4546.92,1275.643906,1275.643906,3271.276094,3271.276094,
Roundwood Avenue,daily,11/11/2019,4227.21,4227.21,1185.948879,1185.948879,3041.261121,3041.261121,
Roundwood Avenue,daily,12/11/2019,3838.35,3838.35,1006.116537,1006.116537,2832.233463,2832.233463,
Roundwood Avenue,daily,13/11/2019,3810.45,3810.45,1069.026356,1069.026356,2741.423644,2741.423644,
Roundwood Avenue,daily,14/11/2019,2130.51,2130.51,597.7171575,597.7171575,1532.792843,1532.792843,
Roundwood Avenue,daily,15/11/2019,7567.6,7567.6,2123.099334,2123.099334,5444.500666,5444.500666,
Roundwood Avenue,daily,16/11/2019,2942.62,2942.62,825.5556003,825.5556003,2117.0644,2117.0644,
Roundwood Avenue,daily,17/11/2019,3706.05,3706.05,1039.73681,1039.73681,2666.31319,2666.31319,
Roundwood Avenue,daily,18/11/2019,1065.12,1065.12,279.1915395,279.1915395,785.9284605,785.9284605,
Roundwood Avenue,daily,18/11/2019,3579.51,3579.51,938.2688408,938.2688408,2641.241159,2641.241159,
Roundwood Avenue,daily,19/11/2019,3985.94,3985.94,1118.260288,1118.260288,2867.679712,2867.679712,
Roundwood Avenue,daily,20/11/2019,2074.19,2074.19,581.9165134,581.9165134,1492.273487,1492.273487,
Roundwood Avenue,daily,21/11/2019,5156.71,5156.71,1446.721228,1446.721228,3709.988772,3709.988772,
Roundwood Avenue,daily,22/11/2019,4509.03,4509.03,1265.01382,1265.01382,3244.01618,3244.01618,
Roundwood Avenue,daily,23/11/2019,1975.69,1975.69,554.2822192,554.2822192,1421.407781,1421.407781,
Roundwood Avenue,daily,24/11/2019,1823.62,1823.62,478.0111869,478.0111869,1345.608813,1345.608813,
Roundwood Avenue,daily,25/11/2019,2107.25,2107.25,552.356891,552.356891,1554.893109,1554.893109,
Roundwood Avenue,daily,25/11/2019,2657.29,2657.29,745.5059237,745.5059237,1911.784076,1911.784076,
Roundwood Avenue,daily,26/11/2019,1960.4,1960.4,549.9925912,549.9925912,1410.407409,1410.407409,
Roundwood Avenue,daily,27/11/2019,8798.1,8798.1,2468.317597,2468.317597,6329.782403,6329.782403,
Roundwood Avenue,daily,28/11/2019,2955.32,2955.32,829.1186007,829.1186007,2126.201399,2126.201399,
Roundwood Avenue,daily,29/11/2019,1975.69,1975.69,554.2822192,554.2822192,1421.407781,1421.407781,
Roundwood Avenue,daily,30/11/2019,1823.62,1823.62,478.0111869,478.0111869,1345.608813,1345.608813,
Roundwood Avenue,daily,01/12/2019,1387.72,1387.72,363.7521437,363.7521437,1023.967856,1023.967856,
Roundwood Avenue,daily,01/12/2019,7567.6,7567.6,2123.099334,2123.099334,5444.500666,5444.500666,
Roundwood Avenue,daily,02/12/2019,3757.52,3757.52,1054.176781,1054.176781,2703.343219,2703.343219,
Roundwood Avenue,daily,02/12/2019,4261.14,4261.14,1195.467981,1195.467981,3065.672019,3065.672019,
Roundwood Avenue,daily,03/12/2019,3680.84,3680.84,1032.664114,1032.664114,2648.175886,2648.175886,
Roundwood Avenue,daily,04/12/2019,1986.88,1986.88,557.4215873,557.4215873,1429.458413,1429.458413,
Roundwood Avenue,daily,05/12/2019,1823.62,1823.62,478.0111869,478.0111869,1345.608813,1345.608813,
Roundwood Avenue,daily,06/12/2019,704.54,704.54,184.6755363,184.6755363,519.8644637,519.8644637,
Roundwood Avenue,daily,08/12/2019,1909.85,1909.85,535.8107276,535.8107276,1374.039272,1374.039272,
Roundwood Avenue,daily,09/12/2019,1887.58,1887.58,529.5628522,529.5628522,1358.017148,1358.017148,
