area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford,daily,2019-01-14,19324.4,19324.4,5243.101332105345,5243.101332105345,14081.298667894658,14081.298667894658
Bradford,daily,2019-01-15,12417.86,12417.86,3369.217067950243,3369.217067950243,9048.64293204976,9048.64293204976
Bradford,daily,2019-01-16,12871.26,12871.26,3492.2336761748998,3492.2336761748998,9379.026323825101,9379.026323825101
Bradford,daily,2019-01-17,2415.55,2415.55,655.3876665131681,655.3876665131681,1760.1623334868323,1760.1623334868323
Bradford,daily,2019-01-18,11228.39,11228.39,3046.4897521474572,3046.4897521474572,8181.900247852543,8181.900247852543
Bradford,daily,2019-01-19,13378.62,13378.62,4778.88823532221,4778.88823532221,8599.73176467779,8599.73176467779
Bradford,daily,2019-01-20,7890.8,7890.8,2818.620402349457,2818.620402349457,5072.179597650543,5072.179597650543
Bradford,daily,2019-01-21,7088.56,7088.56,1923.2699788199718,1923.2699788199718,5165.290021180029,5165.290021180029
Bradford,daily,2019-01-22,13652.94,13652.94,3704.3193010470877,3704.3193010470877,9948.620698952913,9948.620698952913
Bradford,daily,2019-01-23,10996.6,10996.6,2983.600427885452,2983.600427885452,8012.999572114549,8012.999572114549
Bradford,daily,2019-01-24,19324.4,19324.4,5243.101332105345,5243.101332105345,14081.298667894658,14081.298667894658
Bradford,daily,2019-01-25,11228.39,11228.39,3046.4897521474572,3046.4897521474572,8181.900247852543,8181.900247852543
Bradford,daily,2019-01-26,20067.92,20067.92,7168.3287809495505,7168.3287809495505,12899.591219050448,12899.591219050448
Bradford,daily,2019-01-27,7890.8,7890.8,2818.620402349457,2818.620402349457,5072.179597650543,5072.179597650543
Bradford,daily,2019-01-28,17216.8,17216.8,4671.266741248954,4671.266741248954,12545.533258751046,12545.533258751046
Bradford,daily,2019-01-29,25765.87,25765.87,6990.802680541343,6990.802680541343,18775.067319458656,18775.067319458656
Bradford,daily,2019-01-30,15505.63,15505.63,4206.991643110916,4206.991643110916,11298.638356889083,11298.638356889083
Bradford,daily,2019-01-31,6896.01,6896.01,1871.027261762941,1871.027261762941,5024.9827382370595,5024.9827382370595
Bradford,daily,2019-02-01,46540.49,46540.49,12627.378087590581,12627.378087590581,33913.11191240942,33913.11191240942
Bradford,daily,2019-02-02,39897.93,39897.93,14251.675306624229,14251.675306624229,25646.25469337577,25646.25469337577
Bradford,daily,2019-02-03,36072.22,36072.22,12885.118777568578,12885.118777568578,23187.10122243142,23187.10122243142
Bradford,daily,2019-02-04,20810.9,20810.9,5646.418906269334,5646.418906269334,15164.481093730668,15164.481093730668
Bradford,daily,2019-02-05,43286.67,43286.67,11744.550782399683,11744.550782399683,31542.119217600317,31542.119217600317
Bradford,daily,2019-02-06,23525.36,23525.36,6382.906913242211,6382.906913242211,17142.453086757792,17142.453086757792
Bradford,daily,2019-02-07,6896.01,6896.01,1871.027261762941,1871.027261762941,5024.9827382370595,5024.9827382370595
Bradford,daily,2019-02-08,20607.48,20607.48,5591.226937929987,5591.226937929987,15016.253062070014,15016.253062070014
Bradford,daily,2019-02-09,19562.86,19562.86,6987.919643674419,6987.919643674419,12574.940356325582,12574.940356325582
Bradford,daily,2019-02-10,12721.9,12721.9,4544.305633985091,4544.305633985091,8177.594366014908,8177.594366014908
Bradford,daily,2019-02-11,21643.33,21643.33,5872.274034598517,5872.274034598517,15771.055965401487,15771.055965401487
Bradford,daily,2019-02-12,14029.02,14029.02,3806.3574263693836,3806.3574263693836,10222.662573630618,10222.662573630618
Bradford,daily,2019-02-13,21643.33,21643.33,5872.274034598517,5872.274034598517,15771.055965401487,15771.055965401487
Bradford,daily,2019-02-14,12155.73,12155.73,3298.0958868432085,3298.0958868432085,8857.634113156791,8857.634113156791
Bradford,daily,2019-02-15,43286.67,43286.67,11744.550782399683,11744.550782399683,31542.119217600317,31542.119217600317
Bradford,daily,2019-02-16,19875.23,19875.23,7099.49926235464,7099.49926235464,12775.730737645357,12775.730737645357
Bradford,daily,2019-02-17,9340.13,9340.13,3336.325971840147,3336.325971840147,6003.804028159851,6003.804028159851
Bradford,daily,2019-02-18,25568.36,25568.36,6937.214214969106,6937.214214969106,18631.145785030894,18631.145785030894
Bradford,daily,2019-02-19,27803.84,27803.84,7543.745241334471,7543.745241334471,20260.09475866553,20260.09475866553
Bradford,daily,2019-02-20,27054.17,27054.17,7340.344578150133,7340.344578150133,19713.825421849866,19713.825421849866
Bradford,daily,2019-02-21,14842.2,14842.2,4026.989639594189,4026.989639594189,10815.210360405812,10815.210360405812
Bradford,daily,2019-02-22,25081.47,25081.47,6805.111091064159,6805.111091064159,18276.358908935843,18276.358908935843
Bradford,daily,2019-02-23,20040.12,20040.12,7158.39852708615,7158.39852708615,12881.721472913847,12881.721472913847
Bradford,daily,2019-02-24,9340.13,9340.13,3336.325971840147,3336.325971840147,6003.804028159851,6003.804028159851
Bradford,daily,2019-02-25,20040.12,20040.12,5437.290672287416,5437.290672287416,14602.829327712583,14602.829327712583
Bradford,daily,2019-02-26,15914.22,15914.22,4317.850390253643,4317.850390253643,11596.369609746356,11596.369609746356
Bradford,daily,2019-02-27,36072.22,36072.22,9787.124295398411,9787.124295398411,26285.095704601594,26285.095704601594
Bradford,daily,2019-02-28,34908.6,34908.6,9471.410608450075,9471.410608450075,25437.189391549928,25437.189391549928
Bradford,daily,2019-03-01,33817.71,33817.71,9175.430044387003,9175.430044387003,24642.279955612998,24642.279955612998
Bradford,daily,2019-03-02,12883.45,12883.45,4602.0118394394885,4602.0118394394885,8281.438160560512,8281.438160560512
Bradford,daily,2019-03-03,38648.81,38648.81,13805.485425118835,13805.485425118835,24843.32457488116,24843.32457488116
Bradford,daily,2019-03-04,38648.81,38648.81,10486.20537741334,10486.20537741334,28162.60462258666,28162.60462258666
Bradford,daily,2019-03-05,45114.03,45114.03,12240.350582146946,12240.350582146946,32873.679417853054,32873.679417853054
Bradford,daily,2019-03-06,40080.25,40080.25,10874.584057777485,10874.584057777485,29205.665942222517,29205.665942222517
Bradford,daily,2019-03-07,24930.84,24930.84,6764.242119522738,6764.242119522738,18166.597880477264,18166.597880477264
Bradford,daily,2019-03-08,21643.33,21643.33,5872.274034598517,5872.274034598517,15771.055965401487,15771.055965401487
Bradford,daily,2019-03-09,14719.87,14719.87,5257.98726389361,5257.98726389361,9461.882736106389,9461.882736106389
Bradford,daily,2019-03-10,12086.56,12086.56,4317.360040835004,4317.360040835004,7769.199959164995,7769.199959164995
Bradford,daily,2019-03-11,22545.14,22545.14,6116.953362924669,6116.953362924669,16428.18663707533,16428.18663707533
Bradford,daily,2019-03-12,19562.86,19562.86,5307.800362535983,5307.800362535983,14255.059637464019,14255.059637464019
Bradford,daily,2019-03-13,37695.69,37695.69,10227.604606281702,10227.604606281702,27468.085393718302,27468.085393718302
Bradford,daily,2019-03-14,43137.62,43137.62,11704.11049687722,11704.11049687722,31433.509503122783,31433.509503122783
Bradford,daily,2019-03-15,41182.61,41182.61,11173.676665281968,11173.676665281968,30008.933334718033,30008.933334718033
Bradford,daily,2019-03-16,16373.09,16373.09,5848.523029794681,5848.523029794681,10524.566970205318,10524.566970205318
Bradford,daily,2019-03-17,16115.41,16115.41,5756.478863768752,5756.478863768752,10358.931136231247,10358.931136231247
Bradford,daily,2019-03-18,31183.32,31183.32,8460.666651045685,8460.666651045685,22722.653348954318,22722.653348954318
Bradford,daily,2019-03-19,28478.07,28478.07,7726.677503714953,7726.677503714953,20751.392496285047,20751.392496285047
Bradford,daily,2019-03-20,27054.17,27054.17,7340.344578150133,7340.344578150133,19713.825421849866,19713.825421849866
Bradford,daily,2019-03-21,20810.9,20810.9,5646.418906269334,5646.418906269334,15164.481093730668,15164.481093730668
Bradford,daily,2019-03-22,25808.69,25808.69,7002.420614295599,7002.420614295599,18806.2693857044,18806.2693857044
Bradford,daily,2019-03-23,36745.09,36745.09,13125.470213434251,13125.470213434251,23619.61978656574,23619.61978656574
Bradford,daily,2019-03-24,19738.16,19738.16,7050.537395554057,7050.537395554057,12687.622604445942,12687.622604445942
Bradford,daily,2019-03-25,47003.13,47003.13,12752.90169506534,12752.90169506534,34250.22830493466,34250.22830493466
Bradford,daily,2019-03-26,17444.36,17444.36,4733.0083807893225,4733.0083807893225,12711.351619210678,12711.351619210678
Bradford,daily,2019-03-27,20247.62,20247.62,5493.5896273086255,5493.5896273086255,14754.030372691375,14754.030372691375
Bradford,daily,2019-03-28,33716.06,33716.06,9147.85033943324,9147.85033943324,24568.20966056676,24568.20966056676
Bradford,daily,2019-03-29,20188.9,20188.9,5477.657701338287,5477.657701338287,14711.242298661715,14711.242298661715
Bradford,daily,2019-03-30,11986.31,11986.31,4281.55040235278,4281.55040235278,7704.7595976472185,7704.7595976472185
Bradford,daily,2019-03-31,27946.94,27946.94,9982.741327525237,9982.741327525237,17964.198672474762,17964.198672474762
Bradford,daily,2019-04-01,17784.42,17784.42,4825.273550160467,4825.273550160467,12959.146449839533,12959.146449839533
Bradford,daily,2019-04-02,16629.24,16629.24,4511.849806250103,4511.849806250103,12117.3901937499,12117.3901937499
Bradford,daily,2019-04-03,19683.7,19683.7,5340.586703378214,5340.586703378214,14343.113296621787,14343.113296621787
Bradford,daily,2019-04-04,17011.18,17011.18,4615.47786832625,4615.47786832625,12395.70213167375,12395.70213167375
Bradford,daily,2019-04-05,18111.86,18111.86,4914.114657785261,4914.114657785261,13197.745342214741,13197.745342214741
Bradford,daily,2019-04-06,41060.92,41060.92,14667.099261321902,14667.099261321902,26393.820738678096,26393.820738678096
Bradford,daily,2019-04-07,30096.71,30096.71,10750.646429968434,10750.646429968434,19346.06357003156,19346.06357003156
Bradford,daily,2019-04-08,21736.51,21736.51,5897.555656906353,5897.555656906353,15838.954343093646,15838.954343093646
Bradford,daily,2019-04-09,21736.51,21736.51,5897.555656906353,5897.555656906353,15838.954343093646,15838.954343093646
Bradford,daily,2019-04-10,13308.21,13308.21,3610.7870660376343,3610.7870660376343,9697.422933962365,9697.422933962365
Bradford,daily,2019-04-11,53023.14,53023.14,14386.25240454597,14386.25240454597,38636.887595454034,38636.887595454034
Bradford,daily,2019-04-12,49630.34,49630.34,13465.717008902793,13465.717008902793,36164.6229910972,36164.6229910972
Bradford,daily,2019-04-13,22128.17,22128.17,7904.257037139096,7904.257037139096,14223.9129628609,14223.9129628609
Bradford,daily,2019-04-14,21736.51,21736.51,7764.354762745601,7764.354762745601,13972.155237254396,13972.155237254396
Bradford,daily,2019-04-15,17011.18,17011.18,4615.47786832625,4615.47786832625,12395.70213167375,12395.70213167375
Bradford,daily,2019-04-16,16302.38,16302.38,4423.166064379102,4423.166064379102,11879.213935620897,11879.213935620897
Bradford,daily,2019-04-17,15048.35,15048.35,4082.922312257429,4082.922312257429,10965.427687742573,10965.427687742573
Bradford,daily,2019-04-18,17011.18,17011.18,4615.47786832625,4615.47786832625,12395.70213167375,12395.70213167375
Bradford,daily,2019-04-19,19723.68,19723.68,5351.43408757941,5351.43408757941,14372.245912420593,14372.245912420593
Bradford,daily,2019-04-20,23956.44,23956.44,8557.32125407571,8557.32125407571,15399.118745924286,15399.118745924286
Bradford,daily,2019-04-21,24219.82,24219.82,8651.401479347014,8651.401479347014,15568.418520652984,15568.418520652984
Bradford,daily,2019-04-22,12428.04,12428.04,3371.9791082495967,3371.9791082495967,9056.060891750405,9056.060891750405
Bradford,daily,2019-04-23,19562.86,19562.86,5307.800362535983,5307.800362535983,14255.059637464019,14255.059637464019
Bradford,daily,2019-04-24,35568.84,35568.84,9650.547100320933,9650.547100320933,25918.292899679065,25918.292899679065
Bradford,daily,2019-04-25,41711.94,41711.94,11317.294621240411,11317.294621240411,30394.645378759593,30394.645378759593
Bradford,daily,2019-04-26,16302.38,16302.38,4423.166064379102,4423.166064379102,11879.213935620897,11879.213935620897
Bradford,daily,2019-04-27,18631.3,18631.3,6655.163266372666,6655.163266372666,11976.136733627332,11976.136733627332
Bradford,daily,2019-04-28,20592.49,20592.49,7355.7069560978825,7355.7069560978825,13236.783043902118,13236.783043902118
Bradford,daily,2019-04-29,11382.7,11382.7,3088.357182264676,3088.357182264676,8294.342817735325,8294.342817735325
Bradford,daily,2019-04-30,17784.42,17784.42,4825.273550160467,4825.273550160467,12959.146449839533,12959.146449839533
Bradford,daily,2019-05-01,18783.72,18783.72,5096.403891137308,5096.403891137308,13687.316108862693,13687.316108862693
Bradford,daily,2019-05-02,14491.01,14491.01,3931.7046756717864,3931.7046756717864,10559.305324328216,10559.305324328216
Bradford,daily,2019-05-03,14491.01,14491.01,3931.7046756717864,3931.7046756717864,10559.305324328216,10559.305324328216
Bradford,daily,2019-05-04,36667.41,36667.41,13097.722655156957,13097.722655156957,23569.687344843045,23569.687344843045
Bradford,daily,2019-05-05,24453.58,24453.58,8734.901340609906,8734.901340609906,15718.678659390096,15718.678659390096
Bradford,daily,2019-05-06,7759.95,7759.95,2105.431691647392,2105.431691647392,5654.518308352608,5654.518308352608
Bradford,daily,2019-05-07,19324.4,19324.4,5243.101332105345,5243.101332105345,14081.298667894658,14081.298667894658
Bradford,daily,2019-05-08,15048.35,15048.35,4082.922312257429,4082.922312257429,10965.427687742573,10965.427687742573
Bradford,daily,2019-05-09,27946.94,27946.94,7582.571171279218,7582.571171279218,20364.36882872078,20364.36882872078
Bradford,daily,2019-05-10,10379.47,10379.47,2816.160552645746,2816.160552645746,7563.309447354254,7563.309447354254
Bradford,daily,2019-05-11,6930.94,6930.94,2475.755169496115,2475.755169496115,4455.184830503884,4455.184830503884
Bradford,daily,2019-05-12,28426.06,28426.06,10153.884609217039,10153.884609217039,18272.175390782962,18272.175390782962
Bradford,daily,2019-05-13,18036.11,18036.11,4893.5621476992055,4893.5621476992055,13142.547852300797,13142.547852300797
Bradford,daily,2019-05-14,31300.58,31300.58,8492.481665338635,8492.481665338635,22808.09833466137,22808.09833466137
Bradford,daily,2019-05-15,12226.79,12226.79,3317.3759048856527,3317.3759048856527,8909.414095114349,8909.414095114349
Bradford,daily,2019-05-16,23454.8,23454.8,6363.762555332348,6363.762555332348,17091.037444667654,17091.037444667654
Bradford,daily,2019-05-17,12777.39,12777.39,3466.7648428841,3466.7648428841,9310.625157115901,9310.625157115901
Bradford,daily,2019-05-18,6930.94,6930.94,2475.755169496115,2475.755169496115,4455.184830503884,4455.184830503884
Bradford,daily,2019-05-19,27695.84,27695.84,9893.047559715895,9893.047559715895,17802.7924402841,17802.7924402841
Bradford,daily,2019-05-20,11512.41,11512.41,3123.550133858898,3123.550133858898,8388.859866141103,8388.859866141103
Bradford,daily,2019-05-21,35008.18,35008.18,9498.428680454952,9498.428680454952,25509.751319545052,25509.751319545052
Bradford,daily,2019-05-22,39175.65,39175.65,10629.147745911529,10629.147745911529,28546.502254088475,28546.502254088475
Bradford,daily,2019-05-23,33817.71,33817.71,9175.430044387003,9175.430044387003,24642.279955612998,24642.279955612998
Bradford,daily,2019-05-24,12199.2,12199.2,3309.8901787698205,3309.8901787698205,8889.309821230181,8889.309821230181
Bradford,daily,2019-05-25,8360.36,8360.36,2986.348819763054,2986.348819763054,5374.011180236946,5374.011180236946
Bradford,daily,2019-05-26,33817.71,33817.71,12079.800193483203,12079.800193483203,21737.909806516796,21737.909806516796
Bradford,daily,2019-05-27,18543.85,18543.85,5031.322299132789,5031.322299132789,13512.52770086721,13512.52770086721
Bradford,daily,2019-05-28,27218.76,27218.76,7385.001180593222,7385.001180593222,19833.75881940678,19833.75881940678
Bradford,daily,2019-05-29,13874.07,13874.07,3764.3163512824613,3764.3163512824613,10109.753648717538,10109.753648717538
Bradford,daily,2019-05-30,13873.93,13873.93,3764.2783664453386,3764.2783664453386,10109.651633554662,10109.651633554662
Bradford,daily,2019-05-31,31828.43,31828.43,8635.698067304636,8635.698067304636,23192.731932695366,23192.731932695366
Bradford,daily,2019-06-01,11630.61,11630.61,4154.493161373957,4154.493161373957,7476.116838626043,7476.116838626043
Bradford,daily,2019-06-02,15030.09,15030.09,5368.798895314613,5368.798895314613,9661.291104685386,9661.291104685386
Bradford,daily,2019-06-03,12882.94,12882.94,3495.4026968719973,3495.4026968719973,9387.537303128003,9387.537303128003
Bradford,daily,2019-06-04,28059.67,28059.67,7613.157104770981,7613.157104770981,20446.512895229018,20446.512895229018
Bradford,daily,2019-06-05,26162.78,26162.78,7098.492406986973,7098.492406986973,19064.28759301303,19064.28759301303
Bradford,daily,2019-06-06,21749.49,21749.49,5901.077393948162,5901.077393948162,15848.412606051841,15848.412606051841
Bradford,daily,2019-06-07,14623.87,14623.87,3967.7522861012703,3967.7522861012703,10656.117713898731,10656.117713898731
Bradford,daily,2019-06-08,8494.19,8494.19,3034.1533476241616,3034.1533476241616,5460.0366523758385,5460.0366523758385
Bradford,daily,2019-06-09,16111.8,16111.8,5755.189359580015,5755.189359580015,10356.610640419984,10356.610640419984
Bradford,daily,2019-06-10,33817.71,33817.71,9175.430044387003,9175.430044387003,24642.279955612998,24642.279955612998
Bradford,daily,2019-06-11,15030.09,15030.09,4077.9680042155624,4077.9680042155624,10952.121995784439,10952.121995784439
Bradford,daily,2019-06-12,36488.31,36488.31,9900.017944529856,9900.017944529856,26588.292055470145,26588.292055470145
Bradford,daily,2019-06-13,25189.46,25189.46,6834.410966499052,6834.410966499052,18355.04903350095,18355.04903350095
Bradford,daily,2019-06-14,13527.08,13527.08,3670.170932473741,3670.170932473741,9856.90906752626,9856.90906752626
Bradford,daily,2019-06-15,11325.58,11325.58,4045.5354154763727,4045.5354154763727,7280.044584523626,7280.044584523626
Bradford,daily,2019-06-16,11416.4,11416.4,4077.9766261193213,4077.9766261193213,7338.423373880678,7338.423373880678
Bradford,daily,2019-06-17,25305.66,25305.66,6865.93838131093,6865.93838131093,18439.721618689073,18439.721618689073
Bradford,daily,2019-06-18,11690.08,11690.08,3171.755605370311,3171.755605370311,8518.32439462969,8518.32439462969
Bradford,daily,2019-06-19,14623.87,14623.87,3967.7522861012703,3967.7522861012703,10656.117713898731,10656.117713898731
Bradford,daily,2019-06-20,36415.03,36415.03,9880.135595498752,9880.135595498752,26534.89440450125,26534.89440450125
Bradford,daily,2019-06-21,12583.33,12583.33,3414.112432226674,3414.112432226674,9169.217567773327,9169.217567773327
Bradford,daily,2019-06-22,13197.15,13197.15,4714.066538610297,4714.066538610297,8483.083461389702,8483.083461389702
Bradford,daily,2019-06-23,16396.46,16396.46,5856.8708727007115,5856.8708727007115,10539.589127299287,10539.589127299287
Bradford,daily,2019-06-24,40277.5,40277.5,10928.101980080779,10928.101980080779,29349.398019919223,29349.398019919223
Bradford,daily,2019-06-25,11762.68,11762.68,3191.4534566211055,3191.4534566211055,8571.226543378896,8571.226543378896
Bradford,daily,2019-06-26,33893.08,33893.08,9195.879452772298,9195.879452772298,24697.200547227705,24697.200547227705
Bradford,daily,2019-06-27,47087.67,47087.67,12775.839110282175,12775.839110282175,34311.83088971783,34311.83088971783
Bradford,daily,2019-06-28,12024.07,12024.07,3262.3738607319196,3262.3738607319196,8761.69613926808,8761.69613926808
Bradford,daily,2019-06-29,44974.8,44974.8,16065.150412073093,16065.150412073093,28909.649587926906,28909.649587926906
Bradford,daily,2019-06-30,14239.04,14239.04,5086.233164428197,5086.233164428197,9152.806835571804,9152.806835571804
Bradford,daily,2019-07-01,14623.87,14623.87,3967.7522861012703,3967.7522861012703,10656.117713898731,10656.117713898731
Bradford,daily,2019-07-02,12024.07,12024.07,3262.3738607319196,3262.3738607319196,8761.69613926808,8761.69613926808
Bradford,daily,2019-07-03,20962.7,20962.7,5687.605322520994,5687.605322520994,15275.094677479008,15275.094677479008
Bradford,daily,2019-07-04,8768.14,8768.14,2378.9740697815273,2378.9740697815273,6389.165930218473,6389.165930218473
Bradford,daily,2019-07-05,11042.52,11042.52,2996.059454461712,2996.059454461712,8046.460545538289,8046.460545538289
Bradford,daily,2019-07-06,12583.33,12583.33,4494.807962119936,4494.807962119936,8088.522037880063,8088.522037880063
Bradford,daily,2019-07-07,16396.46,16396.46,5856.8708727007115,5856.8708727007115,10539.589127299287,10539.589127299287
Bradford,daily,2019-07-08,20173.53,20173.53,5473.48750886274,5473.48750886274,14700.042491137261,14700.042491137261
Bradford,daily,2019-07-09,15056.91,15056.91,4085.2448137272195,4085.2448137272195,10971.665186272781,10971.665186272781
Bradford,daily,2019-07-10,23944.91,23944.91,6496.739330491119,6496.739330491119,17448.170669508883,17448.170669508883
Bradford,daily,2019-07-11,29247.75,29247.75,7935.507285405191,7935.507285405191,21312.24271459481,21312.24271459481
Bradford,daily,2019-07-12,15030.09,15030.09,4077.9680042155624,4077.9680042155624,10952.121995784439,10952.121995784439
Bradford,daily,2019-07-13,16396.46,16396.46,5856.8708727007115,5856.8708727007115,10539.589127299287,10539.589127299287
Bradford,daily,2019-07-14,22839.71,22839.71,8158.421527569437,8158.421527569437,14681.28847243056,14681.28847243056
Bradford,daily,2019-07-15,24594.7,24594.7,6673.040525591031,6673.040525591031,17921.65947440897,17921.65947440897
Bradford,daily,2019-07-16,23024.82,23024.82,6247.100267717796,6247.100267717796,16777.719732282207,16777.719732282207
Bradford,daily,2019-07-17,10020.73,10020.73,2718.827120721367,2718.827120721367,7301.902879278633,7301.902879278633
Bradford,daily,2019-07-18,10020.06,10020.06,2718.645336143708,2718.645336143708,7301.414663856292,7301.414663856292
Bradford,daily,2019-07-19,27747.86,27747.86,7528.556732890677,7528.556732890677,20219.303267109324,20219.303267109324
Bradford,daily,2019-07-20,15459.52,15459.52,5522.192741234029,5522.192741234029,9937.32725876597,9937.32725876597
Bradford,daily,2019-07-21,27747.86,27747.86,9911.62927935525,9911.62927935525,17836.230720644748,17836.230720644748
Bradford,daily,2019-07-22,8915.19,8915.19,2418.871714773667,2418.871714773667,6496.318285226334,6496.318285226334
Bradford,daily,2019-07-23,12882.94,12882.94,3495.4026968719973,3495.4026968719973,9387.537303128003,9387.537303128003
Bradford,daily,2019-07-24,27605.06,27605.06,7489.812199025479,7489.812199025479,20115.247800974525,20115.247800974525
Bradford,daily,2019-07-25,17812.93,17812.93,4833.008890920249,4833.008890920249,12979.921109079753,12979.921109079753
Bradford,daily,2019-07-26,28485.17,28485.17,7728.603877597606,7728.603877597606,20756.566122402393,20756.566122402393
Bradford,daily,2019-07-27,7406.55,7406.55,2645.644667336819,2645.644667336819,4760.905332663181,4760.905332663181
Bradford,daily,2019-07-28,32792.93,32792.93,11713.745317435189,11713.745317435189,21079.18468256481,21079.18468256481
Bradford,daily,2019-07-29,8748.54,8748.54,2373.656192584344,2373.656192584344,6374.883807415657,6374.883807415657
Bradford,daily,2019-07-30,13873.93,13873.93,3764.2783664453386,3764.2783664453386,10109.651633554662,10109.651633554662
Bradford,daily,2019-07-31,12583.33,12583.33,3414.112432226674,3414.112432226674,9169.217567773327,9169.217567773327
Bradford,daily,2019-08-01,42910.54,42910.54,11642.49909106413,11642.49909106413,31268.040908935873,31268.040908935873
Bradford,daily,2019-08-02,29247.75,29247.75,7935.507285405191,7935.507285405191,21312.24271459481,21312.24271459481
Bradford,daily,2019-08-03,8956.6,8956.6,3199.3277608966323,3199.3277608966323,5757.272239103368,5757.272239103368
Bradford,daily,2019-08-04,15030.09,15030.09,5368.798895314613,5368.798895314613,9661.291104685386,9661.291104685386
Bradford,daily,2019-08-05,13197.15,13197.15,3580.6542373886923,3580.6542373886923,9616.495762611308,9616.495762611308
Bradford,daily,2019-08-06,59081.84,59081.84,16030.100495085737,16030.100495085737,43051.739504914265,43051.739504914265
Bradford,daily,2019-08-07,27747.86,27747.86,7528.556732890677,7528.556732890677,20219.303267109324,20219.303267109324
Bradford,daily,2019-08-08,12024.07,12024.07,3262.3738607319196,3262.3738607319196,8761.69613926808,8761.69613926808
Bradford,daily,2019-08-09,40327.33,40327.33,10941.621868893824,10941.621868893824,29385.70813110618,29385.70813110618
Bradford,daily,2019-08-10,14230.92,14230.92,5083.332673011981,5083.332673011981,9147.58732698802,9147.58732698802
Bradford,daily,2019-08-11,33817.71,33817.71,12079.800193483203,12079.800193483203,21737.909806516796,21737.909806516796
Bradford,daily,2019-08-12,11837.84,11837.84,3211.8458877507155,3211.8458877507155,8625.994112249286,8625.994112249286
Bradford,daily,2019-08-13,12583.33,12583.33,3414.112432226674,3414.112432226674,9169.217567773327,9169.217567773327
Bradford,daily,2019-08-14,14623.87,14623.87,3967.7522861012703,3967.7522861012703,10656.117713898731,10656.117713898731
